------Generation 0------
Rule  1: 3111c3251561111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 05000000f0a1400a, Class:  2, CF:0.934053, Len:  6, Fitness_tra: 3
Rule 69: 00205000000d0070, Class:  8, CF:0.314561, Len:  4, Fitness_tra: 2
Rule 70: 20d00000000009f0, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 71: 0000053003000040, Class:  6, CF:0.573312, Len:  4, Fitness_tra: 2
Rule 72: 2000000000000045, Class:  8, CF:0.100668, Len:  3, Fitness_tra: 2
Rule 73: 0c00008009000700, Class:  1, CF:0.514129, Len:  4, Fitness_tra: 2
Rule 74: 6011200040011500, Class:  5, CF:0.701995, Len:  8, Fitness_tra: 2
Rule 75: 05000ce006000c00, Class:  8, CF:0.659931, Len:  5, Fitness_tra: 2
Rule 76: 00200000000d1a00, Class:  9, CF:0.98028, Len:  4, Fitness_tra: 2
Rule 77: 2000e0000090b000, Class:  3, CF:0.736386, Len:  4, Fitness_tra: 2
Rule 78: 0010006000d10500, Class:  8, CF:0.80042, Len:  5, Fitness_tra: 2
Rule 79: 0500d000f031400a, Class:  2, CF:  1, Len:  7, Fitness_tra: 2
Rule 80: 000d000650000000, Class:  0, CF:0.580872, Len:  3, Fitness_tra: 1
Rule 81: 43131e1915a41221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500060050000000, Class:  0, CF:0.9484, Len:  0, Fitness_tra: 0
Rule 83: 000e0000d00d0000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 04000000050c0b0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 16211217bc1e1636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 006030090d05b000, Class:  7, CF:0.978446, Len:  6, Fitness_tra: 0
Rule 87: 365315281cad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000005003000740, Class:  7, CF:0.210904, Len:  4, Fitness_tra: 1
Rule 89: 131615215115181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00c0000000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0090000100720000, Class:  1, CF:0.234275, Len:  4, Fitness_tra: 0
Rule 92: 900b000000000c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2000000030d00700, Class:  6, CF:0.723559, Len:  4, Fitness_tra: 1
Rule 94: 0500a070f0e00303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000053003900040, Class:  6, CF:0.513372, Len:  5, Fitness_tra: 0
Rule 96: 05b0a00050000300, Class:  4, CF:0.661866, Len:  0, Fitness_tra: 0
Rule 97: 5000000000000030, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9000000000a00060, Class:  1, CF:0.675355, Len:  3, Fitness_tra: 2
Rule 99: 0000500600e000f0, Class:  8, CF:0.737037, Len:  4, Fitness_tra: 3
Rule100: 0500010000000700, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.087
------Result------
Miss_rate(tra)	:16.087
Miss_rate(tst)	:15.9091
ARL				:4.45977

------Generation 800------
Rule  1: 0500a00050e00700, Class:  4, CF:0.72014, Len:  5, Fitness_tra: 44
Rule  2: 0c00000000000700, Class:  1, CF:0.240007, Len:  2, Fitness_tra: 41
Rule  3: 00100070f0001500, Class:  5, CF:0.973569, Len:  5, Fitness_tra: 36
Rule  4: 00000070f0310303, Class:  2, CF:0.831344, Len:  6, Fitness_tra: 33
Rule  5: 000580000000000c, Class:  7, CF:0.869037, Len:  3, Fitness_tra: 28
Rule  6: 0500060050000000, Class:  0, CF:0.9484, Len:  3, Fitness_tra: 27
Rule  7: 0900000600e00005, Class:  0, CF:0.888472, Len:  4, Fitness_tra: 25
Rule  8: 600ed00c04204000, Class:  3, CF:0.736123, Len:  7, Fitness_tra: 23
Rule  9: 9000006000000000, Class:  6, CF:0.40892, Len:  2, Fitness_tra: 17
Rule 10: 0560000000e00900, Class:  0, CF:0.974441, Len:  4, Fitness_tra: 20
Rule 11: 2000000000000734, Class:  6, CF:0.852398, Len:  4, Fitness_tra: 20
Rule 12: 5800000000e00000, Class:  9, CF:0.741189, Len:  3, Fitness_tra: 19
Rule 13: 05000000003003e0, Class:  2, CF:0.430457, Len:  4, Fitness_tra: 17
Rule 14: a000010000000704, Class:  7, CF:0.94866, Len:  4, Fitness_tra: 10
Rule 15: 0000500000000c00, Class:  7, CF:0.297736, Len:  2, Fitness_tra: 1
Rule 16: 0000008000310303, Class:  2, CF:0.367781, Len:  5, Fitness_tra: 12
Rule 17: 40d0008050001006, Class:  3, CF:0.711932, Len:  6, Fitness_tra: 10
Rule 18: 50000060000b0700, Class:  6, CF:0.838434, Len:  4, Fitness_tra: 10
Rule 19: 2000e00000d0b1f3, Class:  3, CF:0.923586, Len:  7, Fitness_tra: 9
Rule 20: 0b00050000000000, Class:  1, CF:0.413937, Len:  2, Fitness_tra: 10
Rule 21: 5500005050000331, Class:  9, CF:0.809793, Len:  7, Fitness_tra: 9
Rule 22: 050580000000000c, Class:  7, CF:0.936506, Len:  4, Fitness_tra: 9
Rule 23: 00d00080500000f6, Class:  3, CF:0.288027, Len:  5, Fitness_tra: 7
Rule 24: 2009e00900000000, Class:  5, CF:0.301853, Len:  4, Fitness_tra: 9
Rule 25: 5060000000a00000, Class:  8, CF:0.972952, Len:  3, Fitness_tra: 8
Rule 26: 0000500000000cf0, Class:  8, CF:0.563484, Len:  3, Fitness_tra: 7
Rule 27: 0800500000e00070, Class:  3, CF:0.190177, Len:  4, Fitness_tra: 4
Rule 28: 5000000000a00c50, Class:  8, CF:  1, Len:  4, Fitness_tra: 6
Rule 29: 200000505b0003a1, Class:  3, CF:0.805157, Len:  7, Fitness_tra: 6
Rule 30: 0010060030d00500, Class:  8, CF:  1, Len:  5, Fitness_tra: 6
Rule 31: 0000000000d00c80, Class:  4, CF:0.511857, Len:  3, Fitness_tra: 6
Rule 32: 00600000f0310000, Class:  5, CF:0.181124, Len:  4, Fitness_tra: 6
Rule 33: 090d000600e30000, Class:  6, CF:0.648594, Len:  5, Fitness_tra: 6
Rule 34: 50000c4a00000000, Class:  8, CF:0.277558, Len:  4, Fitness_tra: 6
Rule 35: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 6
Rule 36: 200000390e000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 6
Rule 37: 0020b00400001a00, Class:  5, CF:0.171359, Len:  5, Fitness_tra: 6
Rule 38: 5000000050000030, Class:  9, CF:0.403825, Len:  3, Fitness_tra: 5
Rule 39: 0030006000010750, Class:  4, CF:0.702828, Len:  5, Fitness_tra: 6
Rule 40: 5000000000a00050, Class:  8, CF:0.836657, Len:  3, Fitness_tra: 5
Rule 41: 0021007000e00a00, Class:  9, CF:0.461874, Len:  5, Fitness_tra: 5
Rule 42: 0000900030d00500, Class:  8, CF:  1, Len:  4, Fitness_tra: 6
Rule 43: a0d00080000010f6, Class:  3, CF:0.785938, Len:  6, Fitness_tra: 3
Rule 44: 20d0e00c000010f0, Class:  3, CF:0.923832, Len:  6, Fitness_tra: 4
Rule 45: 0000008000d00c83, Class:  4, CF:0.718012, Len:  5, Fitness_tra: 4
Rule 46: 05b0a00050000300, Class:  4, CF:0.661866, Len:  5, Fitness_tra: 4
Rule 47: 9000000000000800, Class:  8, CF:0.224068, Len:  2, Fitness_tra: 4
Rule 48: 05d0060000e00000, Class:  8, CF:0.979101, Len:  4, Fitness_tra: 4
Rule 49: 0000057000000040, Class:  9, CF:0.227816, Len:  3, Fitness_tra: 4
Rule 50: 0090500030e00300, Class:  5, CF:0.823424, Len:  5, Fitness_tra: 3
Rule 51: 00000000dbd003a0, Class:  3, CF:0.486991, Len:  5, Fitness_tra: 1
Rule 52: 8000000000030724, Class:  8, CF:0.597077, Len:  5, Fitness_tra: 3
Rule 53: 00050080b0a0100c, Class:  7, CF:0.971317, Len:  6, Fitness_tra: 3
Rule 54: 05006c0000000cf0, Class:  6, CF:0.908832, Len:  5, Fitness_tra: 3
Rule 55: 40e000805b0000a1, Class:  3, CF:  1, Len:  7, Fitness_tra: 3
Rule 56: 0560060000e00000, Class:  0, CF:0.990987, Len:  4, Fitness_tra: 3
Rule 57: 0000604000d00183, Class:  4, CF:0.627222, Len:  6, Fitness_tra: 3
Rule 58: 9500070000e00060, Class:  6, CF:0.851797, Len:  5, Fitness_tra: 3
Rule 59: 2000005c00801401, Class:  4, CF:0.776528, Len:  7, Fitness_tra: 3
Rule 60: 600ed05c00204000, Class:  7, CF:0.614903, Len:  7, Fitness_tra: 3
Rule 61: 0010007040a01500, Class:  5, CF:0.916222, Len:  6, Fitness_tra: 3
Rule 62: 900000e000000000, Class:  9, CF:0.583684, Len:  2, Fitness_tra: 3
Rule 63: 0000503032e00000, Class:  9, CF:0.427519, Len:  5, Fitness_tra: 3
Rule 64: 8000000030030800, Class:  8, CF:0.905912, Len:  4, Fitness_tra: 3
Rule 65: c000000000030704, Class:  8, CF:0.425909, Len:  4, Fitness_tra: 3
Rule 66: 6000000000001504, Class:  0, CF:0.782862, Len:  4, Fitness_tra: 3
Rule 67: 0010006000d10050, Class:  4, CF:0.577598, Len:  5, Fitness_tra: 3
Rule 68: 05000000f0a1400a, Class:  2, CF:0.934053, Len:  6, Fitness_tra: 3
Rule 69: 0000500600e000f0, Class:  8, CF:0.737037, Len:  4, Fitness_tra: 3
Rule 70: 00205000000d0070, Class:  8, CF:0.314561, Len:  4, Fitness_tra: 2
Rule 71: 0000053003000040, Class:  6, CF:0.573312, Len:  4, Fitness_tra: 2
Rule 72: 2000000000000045, Class:  8, CF:0.100668, Len:  3, Fitness_tra: 2
Rule 73: 0c00008009000700, Class:  1, CF:0.514129, Len:  4, Fitness_tra: 2
Rule 74: 6011200040011500, Class:  5, CF:0.701995, Len:  8, Fitness_tra: 2
Rule 75: 05000ce006000c00, Class:  8, CF:0.659931, Len:  5, Fitness_tra: 2
Rule 76: 00200000000d1a00, Class:  9, CF:0.98028, Len:  4, Fitness_tra: 2
Rule 77: 2000e0000090b000, Class:  3, CF:0.736386, Len:  4, Fitness_tra: 2
Rule 78: 0010006000d10500, Class:  8, CF:0.80042, Len:  5, Fitness_tra: 2
Rule 79: 0500d000f031400a, Class:  2, CF:  1, Len:  7, Fitness_tra: 2
Rule 80: 9000000000a00060, Class:  1, CF:0.675355, Len:  3, Fitness_tra: 2
Rule 81: a090c00020e20700, Class:  5, CF:  1, Len:  7, Fitness_tra: 0
Rule 82: 3f53531511e28222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6351b31133611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a512d22841258b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000a000000000000, Class:  0, CF:0.807407, Len:  0, Fitness_tra: 0
Rule 86: 0600000006630800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0550000050000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11113311121b1271, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 89: 000090d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c000000050c0b0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 600e505c30204000, Class:  8, CF:0.376573, Len:  8, Fitness_tra: 0
Rule 92: 000000000606000c, Class:  7, CF:0.167584, Len:  3, Fitness_tra: 0
Rule 93: 50000c6030000700, Class:  6, CF:0.990551, Len:  5, Fitness_tra: 5
Rule 94: 05000c0000000c00, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000e000b0d011f2, Class:  8, CF:0.973255, Len:  7, Fitness_tra: 0
Rule 96: 00d2060000a00000, Class:  5, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 050002000000000c, Class:  7, CF:0.401091, Len:  3, Fitness_tra: 21
Rule 98: 600e0050540003a0, Class:  3, CF:0.874191, Len:  7, Fitness_tra: 10
Rule 99: 0500000050000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5060000000ec0000, Class:  0, CF:0.165097, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.9783
------Result------
Miss_rate(tra)	:15.9783
Miss_rate(tst)	:15
ARL				:4.68889

------Generation 900------
Rule  1: 0500a00050e00700, Class:  4, CF:0.72014, Len:  5, Fitness_tra: 44
Rule  2: 0c00800000000700, Class:  1, CF:0.658071, Len:  3, Fitness_tra: 39
Rule  3: 00100070f0001500, Class:  5, CF:0.973569, Len:  5, Fitness_tra: 36
Rule  4: 00000070f0310303, Class:  2, CF:0.831344, Len:  6, Fitness_tra: 33
Rule  5: 000580000000000c, Class:  7, CF:0.869037, Len:  3, Fitness_tra: 28
Rule  6: 0500060050000000, Class:  0, CF:0.9484, Len:  3, Fitness_tra: 27
Rule  7: 0900000600e00005, Class:  0, CF:0.888472, Len:  4, Fitness_tra: 25
Rule  8: 600ed00c04204000, Class:  3, CF:0.736123, Len:  7, Fitness_tra: 22
Rule  9: 050002000000000c, Class:  7, CF:0.401091, Len:  3, Fitness_tra: 10
Rule 10: 4080008050010006, Class:  3, CF:0.720966, Len:  6, Fitness_tra: 22
Rule 11: 2000000000000734, Class:  6, CF:0.852398, Len:  4, Fitness_tra: 20
Rule 12: 0560000000e00900, Class:  0, CF:0.974441, Len:  4, Fitness_tra: 20
Rule 13: 5800000000e00000, Class:  9, CF:0.741189, Len:  3, Fitness_tra: 19
Rule 14: 05000000003003e0, Class:  2, CF:0.430457, Len:  4, Fitness_tra: 17
Rule 15: 9000006000000000, Class:  6, CF:0.40892, Len:  2, Fitness_tra: 17
Rule 16: 0000008000310303, Class:  2, CF:0.367781, Len:  5, Fitness_tra: 12
Rule 17: 50000060000b0700, Class:  6, CF:0.838434, Len:  4, Fitness_tra: 10
Rule 18: 600e0050540003a0, Class:  3, CF:0.874191, Len:  7, Fitness_tra: 10
Rule 19: a000010000000704, Class:  7, CF:0.94866, Len:  4, Fitness_tra: 9
Rule 20: 2000e00000d0b1f3, Class:  3, CF:0.923586, Len:  7, Fitness_tra: 9
Rule 21: 050580000000000c, Class:  7, CF:0.936506, Len:  4, Fitness_tra: 8
Rule 22: 5500005050000331, Class:  9, CF:0.809793, Len:  7, Fitness_tra: 9
Rule 23: 2009e00900000000, Class:  5, CF:0.301853, Len:  4, Fitness_tra: 9
Rule 24: 5060000000a00000, Class:  8, CF:0.972952, Len:  3, Fitness_tra: 8
Rule 25: 0000500000000cf0, Class:  8, CF:0.563484, Len:  3, Fitness_tra: 7
Rule 26: 0b00050000000000, Class:  1, CF:0.413937, Len:  2, Fitness_tra: 6
Rule 27: 0010060030d00500, Class:  8, CF:  1, Len:  5, Fitness_tra: 6
Rule 28: 0000000000d00c80, Class:  4, CF:0.511857, Len:  3, Fitness_tra: 6
Rule 29: 00600000f0310000, Class:  5, CF:0.181124, Len:  4, Fitness_tra: 6
Rule 30: 090d000600e30000, Class:  6, CF:0.648594, Len:  5, Fitness_tra: 6
Rule 31: 50000c4a00000000, Class:  8, CF:0.277558, Len:  4, Fitness_tra: 6
Rule 32: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 6
Rule 33: 200000390e000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 6
Rule 34: 0000900030d00500, Class:  8, CF:  1, Len:  4, Fitness_tra: 6
Rule 35: 0020b00400001a00, Class:  5, CF:0.171359, Len:  5, Fitness_tra: 6
Rule 36: 0030006000010750, Class:  4, CF:0.702828, Len:  5, Fitness_tra: 6
Rule 37: 5000000000a00c50, Class:  8, CF:  1, Len:  4, Fitness_tra: 6
Rule 38: 0c00000000000700, Class:  1, CF:0.240007, Len:  2, Fitness_tra: 5
Rule 39: 0000057000000040, Class:  9, CF:0.227816, Len:  3, Fitness_tra: 5
Rule 40: 5000000050000030, Class:  9, CF:0.403825, Len:  3, Fitness_tra: 6
Rule 41: 0021007000e00a00, Class:  9, CF:0.461874, Len:  5, Fitness_tra: 5
Rule 42: 5000000000a00050, Class:  8, CF:0.836657, Len:  3, Fitness_tra: 5
Rule 43: 50000c6030000700, Class:  6, CF:0.990551, Len:  5, Fitness_tra: 5
Rule 44: 200000505b0003a1, Class:  3, CF:0.805157, Len:  7, Fitness_tra: 4
Rule 45: 0800500000e00070, Class:  3, CF:0.190177, Len:  4, Fitness_tra: 4
Rule 46: 05b0a00050000300, Class:  4, CF:0.661866, Len:  5, Fitness_tra: 4
Rule 47: 9000000000000800, Class:  8, CF:0.224068, Len:  2, Fitness_tra: 4
Rule 48: 600e005054700370, Class:  7, CF:0.309447, Len:  8, Fitness_tra: 4
Rule 49: 0000008000d00c83, Class:  4, CF:0.718012, Len:  5, Fitness_tra: 4
Rule 50: 8000000000030724, Class:  8, CF:0.597077, Len:  5, Fitness_tra: 4
Rule 51: 05d0060000e00000, Class:  8, CF:0.979101, Len:  4, Fitness_tra: 4
Rule 52: 20d0e00c000010f0, Class:  3, CF:0.923832, Len:  6, Fitness_tra: 4
Rule 53: 00050080b0a0100c, Class:  7, CF:0.971317, Len:  6, Fitness_tra: 2
Rule 54: 05006c0000000cf0, Class:  6, CF:0.908832, Len:  5, Fitness_tra: 3
Rule 55: 40e000805b0000a1, Class:  3, CF:  1, Len:  7, Fitness_tra: 3
Rule 56: 0560060000e00000, Class:  0, CF:0.990987, Len:  4, Fitness_tra: 3
Rule 57: 0000604000d00183, Class:  4, CF:0.627222, Len:  6, Fitness_tra: 3
Rule 58: 9500070000e00060, Class:  6, CF:0.851797, Len:  5, Fitness_tra: 3
Rule 59: 2000005c00801401, Class:  4, CF:0.776528, Len:  7, Fitness_tra: 3
Rule 60: 600ed05c00204000, Class:  7, CF:0.614903, Len:  7, Fitness_tra: 3
Rule 61: 0010007040a01500, Class:  5, CF:0.916222, Len:  6, Fitness_tra: 3
Rule 62: 900000e000000000, Class:  9, CF:0.583684, Len:  2, Fitness_tra: 3
Rule 63: 0000503032e00000, Class:  9, CF:0.427519, Len:  5, Fitness_tra: 3
Rule 64: 8000000030030800, Class:  8, CF:0.905912, Len:  4, Fitness_tra: 3
Rule 65: c000000000030704, Class:  8, CF:0.425909, Len:  4, Fitness_tra: 2
Rule 66: 6000000000001504, Class:  0, CF:0.782862, Len:  4, Fitness_tra: 3
Rule 67: 0010006000d10050, Class:  4, CF:0.577598, Len:  5, Fitness_tra: 3
Rule 68: 05000000f0a1400a, Class:  2, CF:0.934053, Len:  6, Fitness_tra: 3
Rule 69: 0000500600e000f0, Class:  8, CF:0.737037, Len:  4, Fitness_tra: 3
Rule 70: 2000000000000045, Class:  8, CF:0.100668, Len:  3, Fitness_tra: 3
Rule 71: 0090500030e00300, Class:  5, CF:0.823424, Len:  5, Fitness_tra: 3
Rule 72: a0d00080000010f6, Class:  3, CF:0.785938, Len:  6, Fitness_tra: 2
Rule 73: 00205000000d0070, Class:  8, CF:0.314561, Len:  4, Fitness_tra: 2
Rule 74: 6011200040011500, Class:  5, CF:0.701995, Len:  8, Fitness_tra: 2
Rule 75: 05000ce006000c00, Class:  8, CF:0.659931, Len:  5, Fitness_tra: 3
Rule 76: 00200000000d1a00, Class:  9, CF:0.98028, Len:  4, Fitness_tra: 2
Rule 77: 0000053003000040, Class:  6, CF:0.573312, Len:  4, Fitness_tra: 2
Rule 78: 0010006000d10500, Class:  8, CF:0.80042, Len:  5, Fitness_tra: 2
Rule 79: 0500d000f031400a, Class:  2, CF:  1, Len:  7, Fitness_tra: 2
Rule 80: 9000000000a00060, Class:  1, CF:0.675355, Len:  3, Fitness_tra: 2
Rule 81: 6f11211111311242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1611111b22131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 13311116193d1117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0500d00c07004000, Class:  3, CF:0.145151, Len:  5, Fitness_tra: 0
Rule 85: 02000000050c0b0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 115111478531ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 369a1181e1918421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 235111b111191311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13111112a2315121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f3e6294172875221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a000010000000704, Class:  7, CF:0.94866, Len:  0, Fitness_tra: 0
Rule 92: 80100060303b0700, Class:  4, CF:0.974557, Len:  7, Fitness_tra: 0
Rule 93: 0010000000000050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000500000000300c, Class:  7, CF:0.716086, Len:  3, Fitness_tra: 17
Rule 95: 00000000f03167b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0060050000310000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000a000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000e057000000704, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0009e00900000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5060000000ae0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.5435
------Result------
Miss_rate(tra)	:15.5435
Miss_rate(tst)	:14.5455
ARL				:4.56627

------Generation 1000------
Rule  1: 0500a00050e00700, Class:  4, CF:0.72014, Len:  5, Fitness_tra: 44
Rule  2: 0c00800000000700, Class:  1, CF:0.658071, Len:  3, Fitness_tra: 38
Rule  3: 00100070f0001500, Class:  5, CF:0.973569, Len:  5, Fitness_tra: 36
Rule  4: 00000070f0310303, Class:  2, CF:0.831344, Len:  6, Fitness_tra: 33
Rule  5: 000580000000000c, Class:  7, CF:0.869037, Len:  3, Fitness_tra: 24
Rule  6: 0500060050000000, Class:  0, CF:0.9484, Len:  3, Fitness_tra: 27
Rule  7: 0900000600e00005, Class:  0, CF:0.888472, Len:  4, Fitness_tra: 25
Rule  8: 4080008050010006, Class:  3, CF:0.720966, Len:  6, Fitness_tra: 25
Rule  9: 600ed00c04204000, Class:  3, CF:0.736123, Len:  7, Fitness_tra: 23
Rule 10: 0560000000e00900, Class:  0, CF:0.974441, Len:  4, Fitness_tra: 20
Rule 11: 2000000000000734, Class:  6, CF:0.852398, Len:  4, Fitness_tra: 20
Rule 12: 5800000000e00000, Class:  9, CF:0.741189, Len:  3, Fitness_tra: 19
Rule 13: 9000006000000000, Class:  6, CF:0.40892, Len:  2, Fitness_tra: 18
Rule 14: 000500000000300c, Class:  7, CF:0.716086, Len:  3, Fitness_tra: 16
Rule 15: 05000000003003e0, Class:  2, CF:0.430457, Len:  4, Fitness_tra: 17
Rule 16: 0000008000310303, Class:  2, CF:0.367781, Len:  5, Fitness_tra: 13
Rule 17: 050002000000000c, Class:  7, CF:0.401091, Len:  3, Fitness_tra: 6
Rule 18: 600e0050540003a0, Class:  3, CF:0.874191, Len:  7, Fitness_tra: 10
Rule 19: 50000060000b0700, Class:  6, CF:0.838434, Len:  4, Fitness_tra: 10
Rule 20: a000010000000704, Class:  7, CF:0.94866, Len:  4, Fitness_tra: 8
Rule 21: 2000e00000d0b1f3, Class:  3, CF:0.923586, Len:  7, Fitness_tra: 9
Rule 22: 5500005050000331, Class:  9, CF:0.809793, Len:  7, Fitness_tra: 9
Rule 23: 2009e00900000000, Class:  5, CF:0.301853, Len:  4, Fitness_tra: 9
Rule 24: 050580000000000c, Class:  7, CF:0.936506, Len:  4, Fitness_tra: 8
Rule 25: 5060000000a00000, Class:  8, CF:0.972952, Len:  3, Fitness_tra: 8
Rule 26: 0000500000000cf0, Class:  8, CF:0.563484, Len:  3, Fitness_tra: 7
Rule 27: 0b00050000000000, Class:  1, CF:0.413937, Len:  2, Fitness_tra: 6
Rule 28: 0000000000d00c80, Class:  4, CF:0.511857, Len:  3, Fitness_tra: 6
Rule 29: 00600000f0310000, Class:  5, CF:0.181124, Len:  4, Fitness_tra: 6
Rule 30: 090d000600e30000, Class:  6, CF:0.648594, Len:  5, Fitness_tra: 6
Rule 31: 50000c4a00000000, Class:  8, CF:0.277558, Len:  4, Fitness_tra: 2
Rule 32: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 6
Rule 33: 200000390e000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 6
Rule 34: 0000900030d00500, Class:  8, CF:  1, Len:  4, Fitness_tra: 6
Rule 35: 0020b00400001a00, Class:  5, CF:0.171359, Len:  5, Fitness_tra: 6
Rule 36: 0030006000010750, Class:  4, CF:0.702828, Len:  5, Fitness_tra: 6
Rule 37: 5000000000a00c50, Class:  8, CF:  1, Len:  4, Fitness_tra: 6
Rule 38: 0010060030d00500, Class:  8, CF:  1, Len:  5, Fitness_tra: 5
Rule 39: 0000057000000040, Class:  9, CF:0.227816, Len:  3, Fitness_tra: 5
Rule 40: 5000000050000030, Class:  9, CF:0.403825, Len:  3, Fitness_tra: 5
Rule 41: 0021007000e00a00, Class:  9, CF:0.461874, Len:  5, Fitness_tra: 5
Rule 42: 5000000000a00050, Class:  8, CF:0.836657, Len:  3, Fitness_tra: 5
Rule 43: 50000c6030000700, Class:  6, CF:0.990551, Len:  5, Fitness_tra: 5
Rule 44: 0c00000000000700, Class:  1, CF:0.240007, Len:  2, Fitness_tra: 4
Rule 45: 200000505b0003a1, Class:  3, CF:0.805157, Len:  7, Fitness_tra: 4
Rule 46: 05b0a00050000300, Class:  4, CF:0.661866, Len:  5, Fitness_tra: 4
Rule 47: 9000000000000800, Class:  8, CF:0.224068, Len:  2, Fitness_tra: 3
Rule 48: 600e005054700370, Class:  7, CF:0.309447, Len:  8, Fitness_tra: 4
Rule 49: 0000008000d00c83, Class:  4, CF:0.718012, Len:  5, Fitness_tra: 4
Rule 50: 8000000000030724, Class:  8, CF:0.597077, Len:  5, Fitness_tra: 4
Rule 51: 05d0060000e00000, Class:  8, CF:0.979101, Len:  4, Fitness_tra: 4
Rule 52: 20d0e00c000010f0, Class:  3, CF:0.923832, Len:  6, Fitness_tra: 4
Rule 53: 0012006000d00500, Class:  8, CF:0.852738, Len:  5, Fitness_tra: 4
Rule 54: 0c00800000010000, Class:  1, CF:0.325915, Len:  3, Fitness_tra: 4
Rule 55: 0800500000e00070, Class:  3, CF:0.190177, Len:  4, Fitness_tra: 3
Rule 56: 0560060000e00000, Class:  0, CF:0.990987, Len:  4, Fitness_tra: 3
Rule 57: 0000604000d00183, Class:  4, CF:0.627222, Len:  6, Fitness_tra: 3
Rule 58: 9500070000e00060, Class:  6, CF:0.851797, Len:  5, Fitness_tra: 3
Rule 59: 2000005c00801401, Class:  4, CF:0.776528, Len:  7, Fitness_tra: 3
Rule 60: 600ed05c00204000, Class:  7, CF:0.614903, Len:  7, Fitness_tra: 3
Rule 61: 40e000805b0000a1, Class:  3, CF:  1, Len:  7, Fitness_tra: 3
Rule 62: 900000e000000000, Class:  9, CF:0.583684, Len:  2, Fitness_tra: 3
Rule 63: 0000503032e00000, Class:  9, CF:0.427519, Len:  5, Fitness_tra: 3
Rule 64: 8000000030030800, Class:  8, CF:0.905912, Len:  4, Fitness_tra: 3
Rule 65: 6000000000001504, Class:  0, CF:0.782862, Len:  4, Fitness_tra: 3
Rule 66: 0010006000d10050, Class:  4, CF:0.577598, Len:  5, Fitness_tra: 3
