------Generation 0------
Rule  1: b600090000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 57: 006030030d084000, Class:  4, CF:0.740424, Len:  6, Fitness_tra: 3
Rule 58: 0d1000005bd41031, Class:  3, CF:0.491201, Len:  9, Fitness_tra: 2
Rule 59: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 60: c00040d00000f000, Class:  1, CF:0.706869, Len:  4, Fitness_tra: 2
Rule 61: 0000000204000805, Class:  8, CF:0.750889, Len:  4, Fitness_tra: 2
Rule 62: 3040800804d1133b, Class:  3, CF:0.991137, Len: 11, Fitness_tra: 2
Rule 63: 01000122ab600220, Class:  2, CF:0.988065, Len:  9, Fitness_tra: 2
Rule 64: 01100000201a00b6, Class:  8, CF:0.0674282, Len:  7, Fitness_tra: 2
Rule 65: 4009004000090800, Class:  4, CF:0.108587, Len:  5, Fitness_tra: 2
Rule 66: 0e710002501100b0, Class:  4, CF:0.232162, Len:  8, Fitness_tra: 2
Rule 67: 00000f0a50003000, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 68: 0e7051000b020720, Class:  2, CF:0.935508, Len:  8, Fitness_tra: 2
Rule 69: 0e000022a0600205, Class:  5, CF:0.838016, Len:  7, Fitness_tra: 2
Rule 70: 814501022af11306, Class:  2, CF:0.677831, Len: 13, Fitness_tra: 2
Rule 71: 3125010360211301, Class:  2, CF:0.967562, Len: 12, Fitness_tra: 2
Rule 72: 304080080401133b, Class:  3, CF:0.732213, Len: 10, Fitness_tra: 2
Rule 73: 4950c11804111011, Class:  5, CF:0.638366, Len: 13, Fitness_tra: 1
Rule 74: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 75: 0700000080d1000b, Class:  1, CF:0.287913, Len:  5, Fitness_tra: 0
Rule 76: 010800005501100b, Class:  9, CF:0.786301, Len:  7, Fitness_tra: 1
Rule 77: 010c001aa1001202, Class:  5, CF:0.987936, Len:  9, Fitness_tra: 1
Rule 78: 00000f3005000000, Class:  5, CF:  1, Len:  3, Fitness_tra: 1
Rule 79: 3904700055d01001, Class:  4, CF:0.105452, Len:  9, Fitness_tra: 1
Rule 80: 4e11102631107202, Class:  5, CF:0.998589, Len: 13, Fitness_tra: 1
Rule 81: 5000000000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 131a131e55a11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 311145111b111e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21121b2158651323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 50c00000050809c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 63df1e1311a25724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2121915b781311a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000005f2e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000a0410100100d, Class:  0, CF:0.344433, Len:  6, Fitness_tra: 1
Rule 92: 01100002a0d41300, Class:  9, CF:0.713704, Len:  8, Fitness_tra: 0
Rule 93: 002520080401032b, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0d020000d51a00b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 01402023a0352300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0025500004500005, Class:  8, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 0c2550008751005a, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule 98: 00e00000201a10b6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000a00000d01030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 400e00400c090500, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.3261
------Result------
Miss_rate(tra)	:15.3261
Miss_rate(tst)	:20
ARL				:7.13095

------Generation 800------
Rule  1: 0e01000710010030, Class:  6, CF:0.931121, Len:  6, Fitness_tra: 61
Rule  2: 3042200000300c00, Class:  7, CF:0.995942, Len:  6, Fitness_tra: 53
Rule  3: 0e00a0025004d706, Class:  4, CF:0.906775, Len:  8, Fitness_tra: 50
Rule  4: 0060a00001000009, Class:  0, CF:0.703987, Len:  4, Fitness_tra: 26
Rule  5: 31000022a1600300, Class:  2, CF:0.869087, Len:  8, Fitness_tra: 26
Rule  6: 3540800804011333, Class:  3, CF:0.797144, Len: 11, Fitness_tra: 25
Rule  7: 0c04500250010020, Class:  1, CF:0.942878, Len:  7, Fitness_tra: 22
Rule  8: 0d8e000000000005, Class:  8, CF:0.831834, Len:  4, Fitness_tra: 22
Rule  9: 05000f0050000000, Class:  0, CF:0.995985, Len:  3, Fitness_tra: 20
Rule 10: 4e0c002aa0000002, Class:  5, CF:0.905681, Len:  7, Fitness_tra: 19
Rule 11: 0d00700055d11031, Class:  9, CF:0.953551, Len:  9, Fitness_tra: 19
Rule 12: 302520080421133b, Class:  3, CF:0.647633, Len: 12, Fitness_tra: 19
Rule 13: 05000f0a50000000, Class:  0, CF:0.996528, Len:  4, Fitness_tra: 17
Rule 14: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 16
Rule 15: 3108000055411000, Class:  1, CF:0.951444, Len:  8, Fitness_tra: 15
Rule 16: 0042200300350000, Class:  5, CF:0.963395, Len:  6, Fitness_tra: 14
Rule 17: 0905d9080460c001, Class:  2, CF:0.937557, Len:  9, Fitness_tra: 14
Rule 18: 00000032050c0001, Class:  9, CF:0.619993, Len:  5, Fitness_tra: 13
Rule 19: 500020400004d000, Class:  9, CF:0.358149, Len:  5, Fitness_tra: 11
Rule 20: 00e000005bd41030, Class:  3, CF:0.991337, Len:  7, Fitness_tra: 13
Rule 21: 302520084401d030, Class:  3, CF:0.297829, Len: 10, Fitness_tra: 11
Rule 22: 0001000006d30030, Class:  6, CF:0.933086, Len:  5, Fitness_tra: 11
Rule 23: 0500a00000300005, Class:  8, CF:  1, Len:  4, Fitness_tra: 11
Rule 24: 0060d00801600001, Class:  2, CF:0.902818, Len:  6, Fitness_tra: 10
Rule 25: 0501000710000009, Class:  5, CF:0.650249, Len:  5, Fitness_tra: 9
Rule 26: 0040003004020049, Class:  8, CF:0.741066, Len:  6, Fitness_tra: 9
Rule 27: 0900000887600056, Class:  2, CF:0.531884, Len:  7, Fitness_tra: 9
Rule 28: 01000070c0003001, Class:  1, CF:0.63929, Len:  5, Fitness_tra: 9
Rule 29: 0910000787d1035a, Class:  4, CF:0.997421, Len: 10, Fitness_tra: 9
Rule 30: 304202082050170b, Class:  7, CF:0.925827, Len: 10, Fitness_tra: 8
Rule 31: 0500a00004000009, Class:  0, CF:0.962785, Len:  4, Fitness_tra: 8
Rule 32: 3000004801641000, Class:  2, CF:0.582355, Len:  7, Fitness_tra: 7
Rule 33: 0100007055010000, Class:  9, CF:0.920274, Len:  5, Fitness_tra: 6
Rule 34: 350001022a011700, Class:  7, CF:0.902093, Len:  9, Fitness_tra: 7
Rule 35: 0225010360211030, Class:  6, CF:0.916251, Len: 10, Fitness_tra: 7
Rule 36: 39000048011013a0, Class:  3, CF:0.876273, Len:  9, Fitness_tra: 6
Rule 37: 3500010250051720, Class:  4, CF:0.990882, Len:  9, Fitness_tra: 5
Rule 38: 00000030050c0040, Class:  9, CF:0.906739, Len:  4, Fitness_tra: 4
Rule 39: 0500a00000300000, Class:  8, CF:0.688822, Len:  3, Fitness_tra: 4
Rule 40: d0000037870c0040, Class:  4, CF:0.995572, Len:  7, Fitness_tra: 4
Rule 41: 050e000004000009, Class:  8, CF:0.233193, Len:  4, Fitness_tra: 4
Rule 42: 300000071001304b, Class:  7, CF:0.962528, Len:  7, Fitness_tra: 4
Rule 43: 00000f0050000801, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 44: 0025500004500005, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 45: 0900000888d1030b, Class:  5, CF:0.269507, Len:  8, Fitness_tra: 4
Rule 46: 000000eaa1000d00, Class:  8, CF:0.891537, Len:  5, Fitness_tra: 4
Rule 47: 4e0e002100007005, Class:  8, CF:0.915984, Len:  7, Fitness_tra: 3
Rule 48: 500027000a041700, Class:  6, CF:0.886715, Len:  7, Fitness_tra: 3
Rule 49: 0e01204000010d30, Class:  8, CF:0.46449, Len:  7, Fitness_tra: 3
Rule 50: 0000000088020800, Class:  4, CF:0.638446, Len:  4, Fitness_tra: 3
Rule 51: 05000a00000000a0, Class:  0, CF:0.894995, Len:  3, Fitness_tra: 3
Rule 52: 0e71b0002b240726, Class:  4, CF:  1, Len: 11, Fitness_tra: 3
Rule 53: 500e200000007005, Class:  8, CF:0.971508, Len:  5, Fitness_tra: 3
Rule 54: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 55: 006030030d084000, Class:  4, CF:0.740424, Len:  6, Fitness_tra: 3
Rule 56: 3e11110211201721, Class:  4, CF:0.685954, Len: 14, Fitness_tra: 3
Rule 57: 39000028a1601300, Class:  2, CF:0.997849, Len:  9, Fitness_tra: 3
Rule 58: ee0000c200000006, Class:  5, CF:0.205867, Len:  5, Fitness_tra: 3
Rule 59: 0dfe000006007005, Class:  8, CF:0.995217, Len:  6, Fitness_tra: 2
Rule 60: c00040d00000f000, Class:  1, CF:0.706869, Len:  4, Fitness_tra: 2
Rule 61: 3040800804d1133b, Class:  3, CF:0.991137, Len: 11, Fitness_tra: 2
Rule 62: 01000122ab600220, Class:  2, CF:0.988065, Len:  9, Fitness_tra: 2
Rule 63: 01100000201a00b6, Class:  8, CF:0.0674282, Len:  7, Fitness_tra: 2
Rule 64: 0e710002501100b0, Class:  4, CF:0.232162, Len:  8, Fitness_tra: 2
Rule 65: 00000f0a50003000, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 66: 0e7051000b020720, Class:  2, CF:0.935508, Len:  8, Fitness_tra: 2
Rule 67: 3125010360211301, Class:  2, CF:0.967562, Len: 12, Fitness_tra: 2
Rule 68: 304080080401133b, Class:  3, CF:0.732213, Len: 10, Fitness_tra: 2
Rule 69: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 70: 0c2550008751005a, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 71: 0dfe00000000b005, Class:  8, CF:0.997426, Len:  5, Fitness_tra: 2
Rule 72: 4052210804310010, Class:  2, CF:0.848862, Len: 10, Fitness_tra: 2
Rule 73: 0d1000005bd41031, Class:  3, CF:0.491201, Len:  9, Fitness_tra: 2
Rule 74: 4901102031607200, Class:  5, CF:0.994148, Len: 10, Fitness_tra: 1
Rule 75: 0101007020013006, Class:  1, CF:0.938406, Len:  7, Fitness_tra: 1
Rule 76: 01110e0250d41000, Class:  1, CF:0.793531, Len:  9, Fitness_tra: 2
Rule 77: 4009004000090800, Class:  4, CF:0.108587, Len:  5, Fitness_tra: 1
Rule 78: 00000f3005000000, Class:  5, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: 3904700055d01001, Class:  4, CF:0.105452, Len:  9, Fitness_tra: 1
Rule 80: 4e11102631107202, Class:  5, CF:0.998589, Len: 13, Fitness_tra: 1
Rule 81: 000000300e0c0b40, Class:  9, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: a65e89b28b1718b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 500020400004d000, Class:  9, CF:0.358149, Len:  0, Fitness_tra: 0
Rule 85: 131aa13511421214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111131119f11441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ff3683193d38541b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1311321bb111a121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 131d111721311f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 162315321151f683, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000f0a5b003000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 4901102100602200, Class:  5, CF:0.84577, Len:  9, Fitness_tra: 0
Rule 93: aed1a1b28764d701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 05718008041110b0, Class:  5, CF:0.385335, Len: 10, Fitness_tra: 0
Rule 95: 4e2e000155017005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0e0e000710030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0010004000d41001, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0004400004031030, Class:  9, CF:0.0617237, Len:  6, Fitness_tra: 8
Rule 99: 4e75200aa4010e32, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 05010fa010000050, Class:  5, CF:  1, Len:  6, Fitness_tra: 2
------Current------
Miss_rate(tra)	:14.4565
------Result------
Miss_rate(tra)	:14.4565
Miss_rate(tst)	:20
ARL				:6.98851

------Generation 900------
Rule  1: 0e01000710010030, Class:  6, CF:0.931121, Len:  6, Fitness_tra: 62
Rule  2: 3042200000300c00, Class:  7, CF:0.995942, Len:  6, Fitness_tra: 52
Rule  3: 0e00a0025004d706, Class:  4, CF:0.906775, Len:  8, Fitness_tra: 50
Rule  4: 3540800804011333, Class:  3, CF:0.797144, Len: 11, Fitness_tra: 28
Rule  5: 0060a00001000009, Class:  0, CF:0.703987, Len:  4, Fitness_tra: 26
Rule  6: 31000022a1600300, Class:  2, CF:0.869087, Len:  8, Fitness_tra: 25
Rule  7: 0d8e000000000005, Class:  8, CF:0.831834, Len:  4, Fitness_tra: 22
Rule  8: 05000f0050000000, Class:  0, CF:0.995985, Len:  3, Fitness_tra: 20
Rule  9: 0c04500250010020, Class:  1, CF:0.942878, Len:  7, Fitness_tra: 19
Rule 10: 0d00700055d11031, Class:  9, CF:0.953551, Len:  9, Fitness_tra: 19
Rule 11: 302520080421133b, Class:  3, CF:0.647633, Len: 12, Fitness_tra: 19
Rule 12: 4e0c002aa0000002, Class:  5, CF:0.905681, Len:  7, Fitness_tra: 17
Rule 13: 05000f0a50000000, Class:  0, CF:0.996528, Len:  4, Fitness_tra: 17
Rule 14: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 17
Rule 15: 0905d9080460c001, Class:  2, CF:0.937557, Len:  9, Fitness_tra: 14
Rule 16: 0042200300350000, Class:  5, CF:0.963395, Len:  6, Fitness_tra: 13
Rule 17: 00000032050c0001, Class:  9, CF:0.619993, Len:  5, Fitness_tra: 13
Rule 18: 00e000005bd41030, Class:  3, CF:0.991337, Len:  7, Fitness_tra: 13
Rule 19: 3108000055411000, Class:  1, CF:0.951444, Len:  8, Fitness_tra: 13
Rule 20: 500020400004d000, Class:  9, CF:0.358149, Len:  5, Fitness_tra: 11
Rule 21: 302520084401d030, Class:  3, CF:0.297829, Len: 10, Fitness_tra: 11
Rule 22: 0001000006d30030, Class:  6, CF:0.933086, Len:  5, Fitness_tra: 11
Rule 23: 0500a00000300005, Class:  8, CF:  1, Len:  4, Fitness_tra: 11
Rule 24: 0910000787d1035a, Class:  4, CF:0.997421, Len: 10, Fitness_tra: 9
Rule 25: 0501000710000009, Class:  5, CF:0.650249, Len:  5, Fitness_tra: 9
Rule 26: 0040003004020049, Class:  8, CF:0.741066, Len:  6, Fitness_tra: 9
Rule 27: 0900000887600056, Class:  2, CF:0.531884, Len:  7, Fitness_tra: 9
Rule 28: 01000070c0003001, Class:  1, CF:0.63929, Len:  5, Fitness_tra: 9
Rule 29: 0c040e0250d10020, Class:  1, CF:0.933878, Len:  8, Fitness_tra: 8
Rule 30: 0500a00004000009, Class:  0, CF:0.962785, Len:  4, Fitness_tra: 8
Rule 31: 0004400004031030, Class:  9, CF:0.0617237, Len:  6, Fitness_tra: 8
Rule 32: 0060d00801600001, Class:  2, CF:0.902818, Len:  6, Fitness_tra: 7
Rule 33: 3000004801641000, Class:  2, CF:0.582355, Len:  7, Fitness_tra: 6
Rule 34: 350001022a011700, Class:  7, CF:0.902093, Len:  9, Fitness_tra: 5
Rule 35: 0225010360211030, Class:  6, CF:0.916251, Len: 10, Fitness_tra: 6
Rule 36: 304202082050170b, Class:  7, CF:0.925827, Len: 10, Fitness_tra: 5
Rule 37: 39000048011013a0, Class:  3, CF:0.876273, Len:  9, Fitness_tra: 6
Rule 38: 0100007055010000, Class:  9, CF:0.920274, Len:  5, Fitness_tra: 7
Rule 39: 3500010250051720, Class:  4, CF:0.990882, Len:  9, Fitness_tra: 6
Rule 40: d0000037870c0040, Class:  4, CF:0.995572, Len:  7, Fitness_tra: 4
Rule 41: 050e000004000009, Class:  8, CF:0.233193, Len:  4, Fitness_tra: 4
Rule 42: 300000071001304b, Class:  7, CF:0.962528, Len:  7, Fitness_tra: 4
Rule 43: 00000f0050000801, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 44: 0025500004500005, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 45: 0900000888d1030b, Class:  5, CF:0.269507, Len:  8, Fitness_tra: 4
Rule 46: 000000eaa1000d00, Class:  8, CF:0.891537, Len:  5, Fitness_tra: 4
Rule 47: 00000030050c0040, Class:  9, CF:0.906739, Len:  4, Fitness_tra: 4
Rule 48: 0900000068020e50, Class:  5, CF:  1, Len:  6, Fitness_tra: 4
Rule 49: 0500a00000300000, Class:  8, CF:0.688822, Len:  3, Fitness_tra: 4
Rule 50: 4e0e002100007005, Class:  8, CF:0.915984, Len:  7, Fitness_tra: 3
Rule 51: 05000a00000000a0, Class:  0, CF:0.894995, Len:  3, Fitness_tra: 3
Rule 52: 0e71b0002b240726, Class:  4, CF:  1, Len: 11, Fitness_tra: 3
Rule 53: 500e200000007005, Class:  8, CF:0.971508, Len:  5, Fitness_tra: 3
Rule 54: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 55: 006030030d084000, Class:  4, CF:0.740424, Len:  6, Fitness_tra: 3
Rule 56: 3e11110211201721, Class:  4, CF:0.685954, Len: 14, Fitness_tra: 0
Rule 57: 39000028a1601300, Class:  2, CF:0.997849, Len:  9, Fitness_tra: 3
Rule 58: ee0000c200000006, Class:  5, CF:0.205867, Len:  5, Fitness_tra: 3
Rule 59: 500027000a041700, Class:  6, CF:0.886715, Len:  7, Fitness_tra: 3
Rule 60: 0000000088020800, Class:  4, CF:0.638446, Len:  4, Fitness_tra: 3
Rule 61: 0e01204000010d30, Class:  8, CF:0.46449, Len:  7, Fitness_tra: 3
Rule 62: 0dfe000006007005, Class:  8, CF:0.995217, Len:  6, Fitness_tra: 2
Rule 63: 01000122ab600220, Class:  2, CF:0.988065, Len:  9, Fitness_tra: 1
Rule 64: 00000f0a50003000, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 65: 3125010360211301, Class:  2, CF:0.967562, Len: 12, Fitness_tra: 2
Rule 66: 304080080401133b, Class:  3, CF:0.732213, Len: 10, Fitness_tra: 2
Rule 67: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 68: 0c2550008751005a, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 69: 0dfe00000000b005, Class:  8, CF:0.997426, Len:  5, Fitness_tra: 2
Rule 70: 4052210804310010, Class:  2, CF:0.848862, Len: 10, Fitness_tra: 2
Rule 71: 0d1000005bd41031, Class:  3, CF:0.491201, Len:  9, Fitness_tra: 2
Rule 72: c00040d00000f000, Class:  1, CF:0.706869, Len:  4, Fitness_tra: 2
Rule 73: 3905d90804101001, Class:  2, CF:0.391883, Len: 10, Fitness_tra: 4
Rule 74: 3040800804d1133b, Class:  3, CF:0.991137, Len: 11, Fitness_tra: 2
Rule 75: 01100000201a00b6, Class:  8, CF:0.0674282, Len:  7, Fitness_tra: 2
Rule 76: 4009004000090800, Class:  4, CF:0.108587, Len:  5, Fitness_tra: 2
Rule 77: 0e7051000b020720, Class:  2, CF:0.935508, Len:  8, Fitness_tra: 1
Rule 78: 4901102031607200, Class:  5, CF:0.994148, Len: 10, Fitness_tra: 1
Rule 79: 3904700055d01001, Class:  4, CF:0.105452, Len:  9, Fitness_tra: 1
Rule 80: 4e11102631107202, Class:  5, CF:0.998589, Len: 13, Fitness_tra: 1
Rule 81: 1911a11114321541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11e1efc111121b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111e454257113812, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 84: 13111d1714153621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0600002000630000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16161a11125b1862, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000da8000000000, Class:  5, CF:0.413043, Len:  3, Fitness_tra: 1
Rule 89: 1a11c57187671221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 131311f33115122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3005100844017230, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3e42800001800720, Class:  7, CF:0.971345, Len:  9, Fitness_tra: 9
Rule 93: 0e05a9020400d701, Class:  4, CF:0.659985, Len:  9, Fitness_tra: 3
Rule 94: 0070000aab000704, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1610193c5bd71136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 500020e604000000, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 491e700107e14055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 49c1100711600209, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 0952d1080430c000, Class:  2, CF:0.720772, Len:  9, Fitness_tra: 2
Rule100: 05108000240400b3, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.8043
------Result------
Miss_rate(tra)	:13.8043
Miss_rate(tst)	:19.5455
ARL				:7.12644

------Generation 1000------
Rule  1: 0e01000710010030, Class:  6, CF:0.931121, Len:  6, Fitness_tra: 62
Rule  2: 3042200000300c00, Class:  7, CF:0.995942, Len:  6, Fitness_tra: 52
Rule  3: 0e00a0025004d706, Class:  4, CF:0.906775, Len:  8, Fitness_tra: 50
Rule  4: 3540800804011333, Class:  3, CF:0.797144, Len: 11, Fitness_tra: 27
Rule  5: 0060a00001000009, Class:  0, CF:0.703987, Len:  4, Fitness_tra: 26
Rule  6: 31000022a1600300, Class:  2, CF:0.869087, Len:  8, Fitness_tra: 24
Rule  7: 0d8e000000000005, Class:  8, CF:0.831834, Len:  4, Fitness_tra: 21
Rule  8: 05000f0050000000, Class:  0, CF:0.995985, Len:  3, Fitness_tra: 20
Rule  9: 0c04500250010020, Class:  1, CF:0.942878, Len:  7, Fitness_tra: 13
Rule 10: 0d00700055d11031, Class:  9, CF:0.953551, Len:  9, Fitness_tra: 19
Rule 11: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 17
Rule 12: 4e0c002aa0000002, Class:  5, CF:0.905681, Len:  7, Fitness_tra: 19
Rule 13: 05000f0a50000000, Class:  0, CF:0.996528, Len:  4, Fitness_tra: 4
Rule 14: 302520080421133b, Class:  3, CF:0.647633, Len: 12, Fitness_tra: 16
Rule 15: 0042200300350000, Class:  5, CF:0.963395, Len:  6, Fitness_tra: 14
Rule 16: 0905d9080460c001, Class:  2, CF:0.937557, Len:  9, Fitness_tra: 14
Rule 17: 00000032050c0001, Class:  9, CF:0.619993, Len:  5, Fitness_tra: 14
Rule 18: 002050508b540030, Class:  3, CF:0.911031, Len:  8, Fitness_tra: 13
Rule 19: 3108000055411000, Class:  1, CF:0.951444, Len:  8, Fitness_tra: 13
Rule 20: 500020400004d000, Class:  9, CF:0.358149, Len:  5, Fitness_tra: 14
Rule 21: 00e000005bd41030, Class:  3, CF:0.991337, Len:  7, Fitness_tra: 11
Rule 22: 0001000006d30030, Class:  6, CF:0.933086, Len:  5, Fitness_tra: 11
Rule 23: 0500a00000300005, Class:  8, CF:  1, Len:  4, Fitness_tra: 11
Rule 24: 302520084401d030, Class:  3, CF:0.297829, Len: 10, Fitness_tra: 9
Rule 25: 0501000710000009, Class:  5, CF:0.650249, Len:  5, Fitness_tra: 9
Rule 26: 3000004801641000, Class:  2, CF:0.582355, Len:  7, Fitness_tra: 7
Rule 27: 0900000887600056, Class:  2, CF:0.531884, Len:  7, Fitness_tra: 9
Rule 28: 01000070c0003001, Class:  1, CF:0.63929, Len:  5, Fitness_tra: 8
Rule 29: 3e42800001800720, Class:  7, CF:0.971345, Len:  9, Fitness_tra: 9
Rule 30: 0040003004020049, Class:  8, CF:0.741066, Len:  6, Fitness_tra: 9
Rule 31: 0004400004031030, Class:  9, CF:0.0617237, Len:  6, Fitness_tra: 8
Rule 32: 0500a00004000009, Class:  0, CF:0.962785, Len:  4, Fitness_tra: 8
Rule 33: 0c040e0250d10020, Class:  1, CF:0.933878, Len:  8, Fitness_tra: 7
Rule 34: 350001022a011700, Class:  7, CF:0.902093, Len:  9, Fitness_tra: 5
Rule 35: 0910000787d1035a, Class:  4, CF:0.997421, Len: 10, Fitness_tra: 9
Rule 36: 0060d00801600001, Class:  2, CF:0.902818, Len:  6, Fitness_tra: 7
Rule 37: 0100007055010000, Class:  9, CF:0.920274, Len:  5, Fitness_tra: 7
Rule 38: 0225010360211030, Class:  6, CF:0.916251, Len: 10, Fitness_tra: 6
Rule 39: 3500010250051720, Class:  4, CF:0.990882, Len:  9, Fitness_tra: 5
Rule 40: 304202082050170b, Class:  7, CF:0.925827, Len: 10, Fitness_tra: 5
Rule 41: 05000a00000000a0, Class:  0, CF:0.894995, Len:  3, Fitness_tra: -3
Rule 42: d0000037870c0040, Class:  4, CF:0.995572, Len:  7, Fitness_tra: 4
Rule 43: 00000f0050000801, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 44: 0025500004500005, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 45: 0900000888d1030b, Class:  5, CF:0.269507, Len:  8, Fitness_tra: 4
Rule 46: 000000eaa1000d00, Class:  8, CF:0.891537, Len:  5, Fitness_tra: 4
Rule 47: 00000030050c0040, Class:  9, CF:0.906739, Len:  4, Fitness_tra: 4
Rule 48: 0900000068020e50, Class:  5, CF:  1, Len:  6, Fitness_tra: 4
Rule 49: 0500a00000300000, Class:  8, CF:0.688822, Len:  3, Fitness_tra: 4
Rule 50: 050e000004000009, Class:  8, CF:0.233193, Len:  4, Fitness_tra: 1
Rule 51: 300000071001304b, Class:  7, CF:0.962528, Len:  7, Fitness_tra: 4
Rule 52: 39000048011013a0, Class:  3, CF:0.876273, Len:  9, Fitness_tra: 3
Rule 53: 500e200000007005, Class:  8, CF:0.971508, Len:  5, Fitness_tra: 3
Rule 54: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 55: 006030030d084000, Class:  4, CF:0.740424, Len:  6, Fitness_tra: 3
