------Generation 0------
Rule  1: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24bb814744, Class:  2, CF:0.981571, Len: 10, Fitness_tra: 0
Rule 32: b47bc6bbb7, Class:  2, CF:0.762693, Len: 10, Fitness_tra: 0
Rule 33: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4b11131b11, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4b2b114b42, Class:  2, CF:0.275937, Len: 10, Fitness_tra: -171
Rule 38: 7247137b27, Class:  4, CF:0.987214, Len: 10, Fitness_tra: -19
Rule 39: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 714726b477, Class:  4, CF:0.998533, Len: 10, Fitness_tra: 0
Rule 41: 2bb4c64177, Class:  2, CF:0.925213, Len: 10, Fitness_tra: 0
Rule 42: b42183712b, Class:  2, CF:0.790094, Len: 10, Fitness_tra: 0
Rule 43: 4752c67710, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 442216b174, Class:  4, CF:0.998718, Len: 10, Fitness_tra: -9
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12b194bbb, Class:  0, CF:0.0584671, Len: 10, Fitness_tra: 0
Rule 50: b47b214b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 1d12457127, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 482b7e4b42, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22b7494b4b, Class:  1, CF:0.457488, Len: 10, Fitness_tra: 0
Rule 56: 2c72492224, Class:  2, CF:0.98046, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2472594247, Class:  2, CF:0.991095, Len: 10, Fitness_tra: 0
Rule 61: 194b1127cc, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4052c0b070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b114c64274, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 64: 17b74fbbb2, Class:  4, CF:0.999006, Len: 10, Fitness_tra: 0
Rule 65: 4b7481b2b4, Class:  2, CF:0.998714, Len: 10, Fitness_tra: 0
Rule 66: 27b78347bb, Class:  2, CF:0.610592, Len: 10, Fitness_tra: 0
Rule 67: 11221e7b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11725f7b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b3b4c92b74, Class:  2, CF:0.997736, Len: 10, Fitness_tra: 0
Rule 72: 221b857227, Class:  2, CF:0.865158, Len: 10, Fitness_tra: 0
Rule 73: 44442344b7, Class:  4, CF:0.923108, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4924c1bbb2, Class:  1, CF:0.600175, Len: 10, Fitness_tra: -2
Rule 77: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b514c52222, Class:  2, CF:0.8805, Len: 10, Fitness_tra: 0
Rule 80: b1b21324b7, Class:  4, CF:0.933062, Len: 10, Fitness_tra: 2
Rule 81: 7117d62bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e24234714, Class:  4, CF:0.710906, Len: 10, Fitness_tra: -32
Rule 83: 77b46f1b22, Class:  4, CF:0.986492, Len: 10, Fitness_tra: -4
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4142497142, Class:  2, CF:0.989051, Len: 10, Fitness_tra: 0
Rule 86: 472713b47b, Class:  4, CF:0.961431, Len: 10, Fitness_tra: -24
Rule 87: 2572454141, Class:  1, CF:0.507835, Len: 10, Fitness_tra: -108
Rule 88: 0000e00000, Class:  3, CF:0.339799, Len:  1, Fitness_tra: -122
Rule 89: 731b15114c, Class:  2, CF:0.999941, Len: 10, Fitness_tra: 2
Rule 90: 1f17154442, Class:  2, CF:0.921758, Len: 10, Fitness_tra: -352
Rule 91: b172467712, Class:  4, CF:0.989072, Len: 10, Fitness_tra: 0
Rule 92: 4b22dab174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e402d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0b00015024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b441817111, Class:  2, CF:0.965619, Len: 10, Fitness_tra: -253
Rule 96: 141b812760, Class:  1, CF:0.907831, Len:  9, Fitness_tra: -57
Rule 97: b0705a4b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4b765a21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b1b2814467, Class:  2, CF:0.533127, Len: 10, Fitness_tra: 0
Rule100: b1b91420b3, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.669
------Result------
Miss_rate(tra)	:36.669
Miss_rate(tst)	:36.621
ARL				:9.4

------Generation 700------
Rule  1: b102b96171, Class:  0, CF:0.372197, Len:  9, Fitness_tra: 2596
Rule  2: b421337247, Class:  4, CF:0.0538335, Len: 10, Fitness_tra: 7
Rule  3: 4052c00000, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule  4: 0000000009, Class:  4, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: 4b121ab174, Class:  4, CF:0.930832, Len: 10, Fitness_tra: 1
Rule  6: 1872b971b1, Class:  0, CF:0.999096, Len: 10, Fitness_tra: 1
Rule  7: e407200000, Class:  3, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: b172b971b1, Class:  0, CF:0.447997, Len: 10, Fitness_tra: 0
Rule  9: 2b22ca1240, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 007b004b76, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1944992711, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 12: b741c67712, Class:  2, CF:0.943968, Len: 10, Fitness_tra: 0
Rule 13: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72228e2477, Class:  2, CF:0.750408, Len: 10, Fitness_tra: 0
Rule 15: 227416b222, Class:  4, CF:0.999206, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 4227892774, Class:  2, CF:0.465061, Len: 10, Fitness_tra: 0
Rule 18: 417b814142, Class:  2, CF:0.990022, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b12216427b, Class:  4, CF:0.999406, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48447e24bb, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 27: 117255bb22, Class:  1, CF:0.0592611, Len: 10, Fitness_tra: 1
Rule 28: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b417214bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24bb814744, Class:  2, CF:0.981571, Len: 10, Fitness_tra: 0
Rule 32: b47bc6bbb7, Class:  2, CF:0.762693, Len: 10, Fitness_tra: 0
Rule 33: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4b11131b11, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4b2b114b42, Class:  2, CF:0.275937, Len: 10, Fitness_tra: -171
Rule 38: 7247137b27, Class:  4, CF:0.987214, Len: 10, Fitness_tra: -19
Rule 39: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 714726b477, Class:  4, CF:0.998533, Len: 10, Fitness_tra: 0
Rule 41: 2bb4c64177, Class:  2, CF:0.925213, Len: 10, Fitness_tra: 0
Rule 42: b42183712b, Class:  2, CF:0.790094, Len: 10, Fitness_tra: 0
Rule 43: 4752c67710, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 442216b174, Class:  4, CF:0.998718, Len: 10, Fitness_tra: -9
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12b194bbb, Class:  0, CF:0.0584671, Len: 10, Fitness_tra: 0
Rule 50: b47b214b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 1d12457127, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 482b7e4b42, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22b7494b4b, Class:  1, CF:0.457488, Len: 10, Fitness_tra: 0
Rule 56: 2c72492224, Class:  2, CF:0.98046, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2472594247, Class:  2, CF:0.991095, Len: 10, Fitness_tra: 0
Rule 61: 194b1127cc, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4052c0b070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b114c64274, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 64: 17b74fbbb2, Class:  4, CF:0.999006, Len: 10, Fitness_tra: 0
Rule 65: 4b7481b2b4, Class:  2, CF:0.998714, Len: 10, Fitness_tra: 0
Rule 66: 27b78347bb, Class:  2, CF:0.610592, Len: 10, Fitness_tra: 0
Rule 67: 11221e7b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11725f7b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b3b4c92b74, Class:  2, CF:0.997736, Len: 10, Fitness_tra: 0
Rule 72: 221b857227, Class:  2, CF:0.865158, Len: 10, Fitness_tra: 0
Rule 73: 44442344b7, Class:  4, CF:0.923108, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4924c1bbb2, Class:  1, CF:0.600175, Len: 10, Fitness_tra: -2
Rule 77: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b514c52222, Class:  2, CF:0.8805, Len: 10, Fitness_tra: 0
Rule 80: b1b21324b7, Class:  4, CF:0.933062, Len: 10, Fitness_tra: 2
Rule 81: 7117d62bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e24234714, Class:  4, CF:0.710906, Len: 10, Fitness_tra: -32
Rule 83: 77b46f1b22, Class:  4, CF:0.986492, Len: 10, Fitness_tra: -4
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4142497142, Class:  2, CF:0.989051, Len: 10, Fitness_tra: 0
Rule 86: 472713b47b, Class:  4, CF:0.961431, Len: 10, Fitness_tra: -24
Rule 87: 2572454141, Class:  1, CF:0.507835, Len: 10, Fitness_tra: -108
Rule 88: 0000e00000, Class:  3, CF:0.339799, Len:  1, Fitness_tra: -122
Rule 89: 731b15114c, Class:  2, CF:0.999941, Len: 10, Fitness_tra: 2
Rule 90: 1f17154442, Class:  2, CF:0.921758, Len: 10, Fitness_tra: -352
Rule 91: b172467712, Class:  4, CF:0.989072, Len: 10, Fitness_tra: 0
Rule 92: 4b22dab174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e402d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0b00015024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b441817111, Class:  2, CF:0.965619, Len: 10, Fitness_tra: -253
Rule 96: 141b812760, Class:  1, CF:0.907831, Len:  9, Fitness_tra: -57
Rule 97: b0705a4b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4b765a21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b1b2814467, Class:  2, CF:0.533127, Len: 10, Fitness_tra: 0
Rule100: b1b91420b3, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.669
------Result------
Miss_rate(tra)	:36.669
Miss_rate(tst)	:36.621
ARL				:9.4

------Generation 800------
Rule  1: b102b96171, Class:  0, CF:0.372197, Len:  9, Fitness_tra: 2596
Rule  2: b421337247, Class:  4, CF:0.0538335, Len: 10, Fitness_tra: 7
Rule  3: 4052c00000, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule  4: 0000000009, Class:  4, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: 4b121ab174, Class:  4, CF:0.930832, Len: 10, Fitness_tra: 1
Rule  6: 1872b971b1, Class:  0, CF:0.999096, Len: 10, Fitness_tra: 1
Rule  7: e407200000, Class:  3, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: b172b971b1, Class:  0, CF:0.447997, Len: 10, Fitness_tra: 0
Rule  9: 2b22ca1240, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 007b004b76, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1944992711, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 12: b741c67712, Class:  2, CF:0.943968, Len: 10, Fitness_tra: 0
Rule 13: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72228e2477, Class:  2, CF:0.750408, Len: 10, Fitness_tra: 0
Rule 15: 227416b222, Class:  4, CF:0.999206, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 4227892774, Class:  2, CF:0.465061, Len: 10, Fitness_tra: 0
Rule 18: 417b814142, Class:  2, CF:0.990022, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b12216427b, Class:  4, CF:0.999406, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48447e24bb, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 27: 117255bb22, Class:  1, CF:0.0592611, Len: 10, Fitness_tra: 1
Rule 28: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b417214bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24bb814744, Class:  2, CF:0.981571, Len: 10, Fitness_tra: 0
Rule 32: b47bc6bbb7, Class:  2, CF:0.762693, Len: 10, Fitness_tra: 0
Rule 33: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4b11131b11, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4b2b114b42, Class:  2, CF:0.275937, Len: 10, Fitness_tra: -171
Rule 38: 7247137b27, Class:  4, CF:0.987214, Len: 10, Fitness_tra: -19
Rule 39: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 714726b477, Class:  4, CF:0.998533, Len: 10, Fitness_tra: 0
Rule 41: 2bb4c64177, Class:  2, CF:0.925213, Len: 10, Fitness_tra: 0
Rule 42: b42183712b, Class:  2, CF:0.790094, Len: 10, Fitness_tra: 0
Rule 43: 4752c67710, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 442216b174, Class:  4, CF:0.998718, Len: 10, Fitness_tra: -9
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12b194bbb, Class:  0, CF:0.0584671, Len: 10, Fitness_tra: 0
Rule 50: b47b214b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 1d12457127, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 482b7e4b42, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22b7494b4b, Class:  1, CF:0.457488, Len: 10, Fitness_tra: 0
Rule 56: 2c72492224, Class:  2, CF:0.98046, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2472594247, Class:  2, CF:0.991095, Len: 10, Fitness_tra: 0
Rule 61: 194b1127cc, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4052c0b070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b114c64274, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 64: 17b74fbbb2, Class:  4, CF:0.999006, Len: 10, Fitness_tra: 0
Rule 65: 4b7481b2b4, Class:  2, CF:0.998714, Len: 10, Fitness_tra: 0
Rule 66: 27b78347bb, Class:  2, CF:0.610592, Len: 10, Fitness_tra: 0
Rule 67: 11221e7b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11725f7b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b3b4c92b74, Class:  2, CF:0.997736, Len: 10, Fitness_tra: 0
Rule 72: 221b857227, Class:  2, CF:0.865158, Len: 10, Fitness_tra: 0
Rule 73: 44442344b7, Class:  4, CF:0.923108, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4924c1bbb2, Class:  1, CF:0.600175, Len: 10, Fitness_tra: -2
Rule 77: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b514c52222, Class:  2, CF:0.8805, Len: 10, Fitness_tra: 0
Rule 80: b1b21324b7, Class:  4, CF:0.933062, Len: 10, Fitness_tra: 2
Rule 81: 7117d62bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e24234714, Class:  4, CF:0.710906, Len: 10, Fitness_tra: -32
Rule 83: 77b46f1b22, Class:  4, CF:0.986492, Len: 10, Fitness_tra: -4
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4142497142, Class:  2, CF:0.989051, Len: 10, Fitness_tra: 0
Rule 86: 472713b47b, Class:  4, CF:0.961431, Len: 10, Fitness_tra: -24
Rule 87: 2572454141, Class:  1, CF:0.507835, Len: 10, Fitness_tra: -108
Rule 88: 0000e00000, Class:  3, CF:0.339799, Len:  1, Fitness_tra: -122
Rule 89: 731b15114c, Class:  2, CF:0.999941, Len: 10, Fitness_tra: 2
Rule 90: 1f17154442, Class:  2, CF:0.921758, Len: 10, Fitness_tra: -352
Rule 91: b172467712, Class:  4, CF:0.989072, Len: 10, Fitness_tra: 0
Rule 92: 4b22dab174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e402d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0b00015024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b441817111, Class:  2, CF:0.965619, Len: 10, Fitness_tra: -253
Rule 96: 141b812760, Class:  1, CF:0.907831, Len:  9, Fitness_tra: -57
Rule 97: b0705a4b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4b765a21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b1b2814467, Class:  2, CF:0.533127, Len: 10, Fitness_tra: 0
Rule100: b1b91420b3, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.669
------Result------
Miss_rate(tra)	:36.669
Miss_rate(tst)	:36.621
ARL				:9.4

------Generation 900------
Rule  1: b102b96171, Class:  0, CF:0.372197, Len:  9, Fitness_tra: 2596
Rule  2: b421337247, Class:  4, CF:0.0538335, Len: 10, Fitness_tra: 7
Rule  3: 4052c00000, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule  4: 0000000009, Class:  4, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: 4b121ab174, Class:  4, CF:0.930832, Len: 10, Fitness_tra: 1
Rule  6: 1872b971b1, Class:  0, CF:0.999096, Len: 10, Fitness_tra: 1
Rule  7: e407200000, Class:  3, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: b172b971b1, Class:  0, CF:0.447997, Len: 10, Fitness_tra: 0
Rule  9: 2b22ca1240, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 007b004b76, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1944992711, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 12: b741c67712, Class:  2, CF:0.943968, Len: 10, Fitness_tra: 0
Rule 13: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72228e2477, Class:  2, CF:0.750408, Len: 10, Fitness_tra: 0
Rule 15: 227416b222, Class:  4, CF:0.999206, Len: 10, Fitness_tra: 0
Rule 16: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 4227892774, Class:  2, CF:0.465061, Len: 10, Fitness_tra: 0
Rule 18: 417b814142, Class:  2, CF:0.990022, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b12216427b, Class:  4, CF:0.999406, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48447e24bb, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 27: 117255bb22, Class:  1, CF:0.0592611, Len: 10, Fitness_tra: 1
Rule 28: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b417214bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24bb814744, Class:  2, CF:0.981571, Len: 10, Fitness_tra: 0
Rule 32: b47bc6bbb7, Class:  2, CF:0.762693, Len: 10, Fitness_tra: 0
Rule 33: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4b11131b11, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4b2b114b42, Class:  2, CF:0.275937, Len: 10, Fitness_tra: -171
Rule 38: 7247137b27, Class:  4, CF:0.987214, Len: 10, Fitness_tra: -19
Rule 39: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 714726b477, Class:  4, CF:0.998533, Len: 10, Fitness_tra: 0
Rule 41: 2bb4c64177, Class:  2, CF:0.925213, Len: 10, Fitness_tra: 0
Rule 42: b42183712b, Class:  2, CF:0.790094, Len: 10, Fitness_tra: 0
Rule 43: 4752c67710, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 442216b174, Class:  4, CF:0.998718, Len: 10, Fitness_tra: -9
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
