------Generation 0------
Rule  1: b5bbc14221, Class:  2, CF:0.979394, Len: 10, Fitness_tra: 0
Rule 44: 1c1253b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 44129f7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: bb14262124, Class:  4, CF:0.927774, Len: 10, Fitness_tra: 0
Rule 47: 28b18a7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b81b2a8b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bbb22e74b4, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 224756bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 402d40c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b41b814b22, Class:  2, CF:0.918528, Len: 10, Fitness_tra: -17
Rule 56: 2bbb21b277, Class:  2, CF:0.918603, Len: 10, Fitness_tra: 0
Rule 57: 2441864741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b2125abb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 712822b142, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 72475f4272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 141b8fb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 42279f7b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7247e14147, Class:  2, CF:0.541396, Len: 10, Fitness_tra: 0
Rule 65: 8cbb1abb71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2144567741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 282b29b122, Class:  1, CF:0.566571, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000186e041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 708455b2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 462881b247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 77b156b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 424781b7b4, Class:  2, CF:0.861544, Len: 10, Fitness_tra: 0
Rule 75: bcb1d947b2, Class:  1, CF:0.0982656, Len: 10, Fitness_tra: 0
Rule 76: 242b557b2b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 412721b4b4, Class:  2, CF:0.523199, Len: 10, Fitness_tra: -49
Rule 78: 28b4dab412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b14b517111, Class:  2, CF:0.694002, Len: 10, Fitness_tra: 0
Rule 80: 7924812717, Class:  1, CF:0.936969, Len: 10, Fitness_tra: 7
Rule 81: 771433b772, Class:  4, CF:0.994758, Len: 10, Fitness_tra: -63
Rule 82: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4b14931172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1b748321b4, Class:  2, CF:0.180296, Len: 10, Fitness_tra: -4
Rule 86: 222b917711, Class:  1, CF:0.339828, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4727151124, Class:  2, CF:0.881178, Len: 10, Fitness_tra: -698
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000e00000, Class:  3, CF:0.357646, Len:  1, Fitness_tra: -119
Rule 91: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b22751b42b, Class:  2, CF:0.892184, Len: 10, Fitness_tra: 0
Rule 93: 2444d68241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2101067001, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 712451b2b4, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 96: 4aae21e147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 227450b000, Class:  2, CF:0.356015, Len:  6, Fitness_tra: 0
Rule 99: b1729f7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4001260472, Class:  4, CF:0.999185, Len:  7, Fitness_tra: -16
------Current------
Miss_rate(tra)	:38.1453
------Result------
Miss_rate(tra)	:38.1453
Miss_rate(tst)	:37.1115
ARL				:9.31915

------Generation 700------
Rule  1: 217419066b, Class:  0, CF:0.102971, Len:  9, Fitness_tra: 2531
Rule  2: 7924812717, Class:  1, CF:0.936969, Len: 10, Fitness_tra: 0
Rule  3: 000d000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 10
Rule  4: 127bc61b71, Class:  1, CF:0.100155, Len: 10, Fitness_tra: 0
Rule  5: b1729f7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 4271264472, Class:  4, CF:0.999874, Len: 10, Fitness_tra: 1
Rule  7: 8514834717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 217419766b, Class:  0, CF:0.184799, Len: 10, Fitness_tra: 0
Rule  9: 722485b277, Class:  2, CF:0.863008, Len: 10, Fitness_tra: 0
Rule 10: 22278e7742, Class:  2, CF:0.779452, Len: 10, Fitness_tra: 1
Rule 11: 44129f7b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: b24223747b, Class:  4, CF:0.993162, Len: 10, Fitness_tra: -1
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b1741927bb, Class:  2, CF:0.516297, Len: 10, Fitness_tra: 0
Rule 15: 4bbe801b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5227817477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 717451b2bb, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 20: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1bb28a1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 217751747b, Class:  2, CF:0.993242, Len: 10, Fitness_tra: 0
Rule 24: 212bd1b43b, Class:  2, CF:0.983577, Len: 10, Fitness_tra: 0
Rule 25: b2748fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 774436747b, Class:  4, CF:0.999831, Len: 10, Fitness_tra: 0
Rule 27: 227450b000, Class:  2, CF:0.356015, Len:  6, Fitness_tra: 0
Rule 28: 2114c9b44b, Class:  0, CF:0.993709, Len: 10, Fitness_tra: 0
Rule 29: 487811bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 717251211c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 7142834177, Class:  0, CF:0.204129, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 772416b7b2, Class:  4, CF:0.999769, Len: 10, Fitness_tra: 0
Rule 34: b8cb916177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 417bc94177, Class:  2, CF:0.910885, Len: 10, Fitness_tra: 1
Rule 36: 4c27812147, Class:  2, CF:0.959967, Len: 10, Fitness_tra: -3
Rule 37: 272b81b212, Class:  2, CF:0.994934, Len: 10, Fitness_tra: -8
Rule 38: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4b44534171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2c1456211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1c1253b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 44129f7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: bb14262124, Class:  4, CF:0.927774, Len: 10, Fitness_tra: -2
Rule 45: 28b18a7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b81b2a8b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bbb22e74b4, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 224756bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 402d40c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2bbb21b277, Class:  2, CF:0.918603, Len: 10, Fitness_tra: -237
Rule 54: 2441864741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2125abb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 712822b142, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 72475f4272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141b8fb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 42279f7b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7247e14147, Class:  2, CF:0.541396, Len: 10, Fitness_tra: 0
Rule 62: 8cbb1abb71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2144567741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 282b29b122, Class:  1, CF:0.566571, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000186e041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 708455b2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 462881b247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 77b156b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 424781b7b4, Class:  2, CF:0.861544, Len: 10, Fitness_tra: -2
Rule 72: bcb1d947b2, Class:  1, CF:0.0982656, Len: 10, Fitness_tra: 0
Rule 73: 242b557b2b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 28b4dab412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b14b517111, Class:  2, CF:0.694002, Len: 10, Fitness_tra: -30
Rule 76: 226419bb6b, Class:  1, CF:0.43872, Len: 10, Fitness_tra: 0
Rule 77: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4b14931172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 222b917711, Class:  1, CF:0.339828, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 271b59147b, Class:  2, CF:0.956853, Len: 10, Fitness_tra: 0
Rule 83: 7b2b3ab4b4, Class:  4, CF:0.999591, Len: 10, Fitness_tra: 0
Rule 84: b11bde1bb1, Class:  1, CF:0.509522, Len: 10, Fitness_tra: -186
Rule 85: 7b77d64771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1141f31224, Class:  4, CF:0.988031, Len: 10, Fitness_tra: -58
Rule 87: bdb241b247, Class:  2, CF:0.844315, Len: 10, Fitness_tra: 1
Rule 88: 7c2215b227, Class:  2, CF:0.523565, Len: 10, Fitness_tra: -24
Rule 89: 1512111b71, Class:  1, CF:0.0564841, Len: 10, Fitness_tra: -232
Rule 90: 4b11ce422b, Class:  0, CF:0.999474, Len: 10, Fitness_tra: 0
Rule 91: 09740f0070, Class:  4, CF:0.932416, Len:  5, Fitness_tra: 0
Rule 92: b000907000, Class:  3, CF:0.410958, Len:  3, Fitness_tra: -31
Rule 93: 1112533111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 22b11947b2, Class:  2, CF:0.595331, Len: 10, Fitness_tra: -1
Rule 95: b2279f731e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2142824b75, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 7c2251b27b, Class:  2, CF:0.956632, Len: 10, Fitness_tra: 0
Rule 98: 0012530170, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2244517744, Class:  2, CF:0.751941, Len: 10, Fitness_tra: 0
Rule100: a0e126e471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:37.9854
------Result------
Miss_rate(tra)	:37.9854
Miss_rate(tst)	:37.66
ARL				:9.45833

------Generation 800------
Rule  1: 217419066b, Class:  0, CF:0.102971, Len:  9, Fitness_tra: 2531
Rule  2: 7924812717, Class:  1, CF:0.936969, Len: 10, Fitness_tra: 0
Rule  3: 000d000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 10
Rule  4: 127bc61b71, Class:  1, CF:0.100155, Len: 10, Fitness_tra: 0
Rule  5: b1729f7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 4271264472, Class:  4, CF:0.999874, Len: 10, Fitness_tra: 1
Rule  7: 8514834717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 217419766b, Class:  0, CF:0.184799, Len: 10, Fitness_tra: 0
Rule  9: 722485b277, Class:  2, CF:0.863008, Len: 10, Fitness_tra: 0
Rule 10: 22278e7742, Class:  2, CF:0.779452, Len: 10, Fitness_tra: 1
Rule 11: 44129f7b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: b24223747b, Class:  4, CF:0.993162, Len: 10, Fitness_tra: -1
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b1741927bb, Class:  2, CF:0.516297, Len: 10, Fitness_tra: 0
Rule 15: 4bbe801b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5227817477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 717451b2bb, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 20: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1bb28a1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 217751747b, Class:  2, CF:0.993242, Len: 10, Fitness_tra: 0
Rule 24: 212bd1b43b, Class:  2, CF:0.983577, Len: 10, Fitness_tra: 0
Rule 25: b2748fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 774436747b, Class:  4, CF:0.999831, Len: 10, Fitness_tra: 0
Rule 27: 227450b000, Class:  2, CF:0.356015, Len:  6, Fitness_tra: 0
Rule 28: 2114c9b44b, Class:  0, CF:0.993709, Len: 10, Fitness_tra: 0
Rule 29: 487811bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 717251211c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 7142834177, Class:  0, CF:0.204129, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 772416b7b2, Class:  4, CF:0.999769, Len: 10, Fitness_tra: 0
Rule 34: b8cb916177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 417bc94177, Class:  2, CF:0.910885, Len: 10, Fitness_tra: 1
Rule 36: 4c27812147, Class:  2, CF:0.959967, Len: 10, Fitness_tra: -3
Rule 37: 272b81b212, Class:  2, CF:0.994934, Len: 10, Fitness_tra: -8
Rule 38: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4b44534171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2c1456211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1c1253b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 44129f7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: bb14262124, Class:  4, CF:0.927774, Len: 10, Fitness_tra: -2
Rule 45: 28b18a7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b81b2a8b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bbb22e74b4, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 224756bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 402d40c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2bbb21b277, Class:  2, CF:0.918603, Len: 10, Fitness_tra: -237
Rule 54: 2441864741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2125abb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 712822b142, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 72475f4272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141b8fb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 42279f7b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7247e14147, Class:  2, CF:0.541396, Len: 10, Fitness_tra: 0
Rule 62: 8cbb1abb71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2144567741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 282b29b122, Class:  1, CF:0.566571, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000186e041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 708455b2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 462881b247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 77b156b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 424781b7b4, Class:  2, CF:0.861544, Len: 10, Fitness_tra: -2
Rule 72: bcb1d947b2, Class:  1, CF:0.0982656, Len: 10, Fitness_tra: 0
Rule 73: 242b557b2b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 28b4dab412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b14b517111, Class:  2, CF:0.694002, Len: 10, Fitness_tra: -30
Rule 76: 226419bb6b, Class:  1, CF:0.43872, Len: 10, Fitness_tra: 0
Rule 77: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4b14931172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 222b917711, Class:  1, CF:0.339828, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 271b59147b, Class:  2, CF:0.956853, Len: 10, Fitness_tra: 0
Rule 83: 7b2b3ab4b4, Class:  4, CF:0.999591, Len: 10, Fitness_tra: 0
Rule 84: b11bde1bb1, Class:  1, CF:0.509522, Len: 10, Fitness_tra: -186
Rule 85: 7b77d64771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1141f31224, Class:  4, CF:0.988031, Len: 10, Fitness_tra: -58
Rule 87: bdb241b247, Class:  2, CF:0.844315, Len: 10, Fitness_tra: 1
Rule 88: 7c2215b227, Class:  2, CF:0.523565, Len: 10, Fitness_tra: -24
Rule 89: 1512111b71, Class:  1, CF:0.0564841, Len: 10, Fitness_tra: -232
Rule 90: 4b11ce422b, Class:  0, CF:0.999474, Len: 10, Fitness_tra: 0
Rule 91: 09740f0070, Class:  4, CF:0.932416, Len:  5, Fitness_tra: 0
Rule 92: b000907000, Class:  3, CF:0.410958, Len:  3, Fitness_tra: -31
Rule 93: 1112533111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 22b11947b2, Class:  2, CF:0.595331, Len: 10, Fitness_tra: -1
Rule 95: b2279f731e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2142824b75, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 7c2251b27b, Class:  2, CF:0.956632, Len: 10, Fitness_tra: 0
Rule 98: 0012530170, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2244517744, Class:  2, CF:0.751941, Len: 10, Fitness_tra: 0
Rule100: a0e126e471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:37.9854
------Result------
Miss_rate(tra)	:37.9854
Miss_rate(tst)	:37.66
ARL				:9.45833

------Generation 900------
Rule  1: 217419066b, Class:  0, CF:0.102971, Len:  9, Fitness_tra: 2531
Rule  2: 7924812717, Class:  1, CF:0.936969, Len: 10, Fitness_tra: 0
Rule  3: 000d000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 10
Rule  4: 127bc61b71, Class:  1, CF:0.100155, Len: 10, Fitness_tra: 0
Rule  5: b1729f7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 4271264472, Class:  4, CF:0.999874, Len: 10, Fitness_tra: 1
Rule  7: 8514834717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 217419766b, Class:  0, CF:0.184799, Len: 10, Fitness_tra: 0
Rule  9: 722485b277, Class:  2, CF:0.863008, Len: 10, Fitness_tra: 0
Rule 10: 22278e7742, Class:  2, CF:0.779452, Len: 10, Fitness_tra: 1
Rule 11: 44129f7b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: b24223747b, Class:  4, CF:0.993162, Len: 10, Fitness_tra: -1
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b1741927bb, Class:  2, CF:0.516297, Len: 10, Fitness_tra: 0
Rule 15: 4bbe801b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5227817477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 717451b2bb, Class:  2, CF:0.983748, Len: 10, Fitness_tra: 0
Rule 20: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 44775621b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1bb28a1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 217751747b, Class:  2, CF:0.993242, Len: 10, Fitness_tra: 0
Rule 24: 212bd1b43b, Class:  2, CF:0.983577, Len: 10, Fitness_tra: 0
Rule 25: b2748fb77b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 774436747b, Class:  4, CF:0.999831, Len: 10, Fitness_tra: 0
Rule 27: 227450b000, Class:  2, CF:0.356015, Len:  6, Fitness_tra: 0
Rule 28: 2114c9b44b, Class:  0, CF:0.993709, Len: 10, Fitness_tra: 0
Rule 29: 487811bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 717251211c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 7142834177, Class:  0, CF:0.204129, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 772416b7b2, Class:  4, CF:0.999769, Len: 10, Fitness_tra: 0
Rule 34: b8cb916177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 417bc94177, Class:  2, CF:0.910885, Len: 10, Fitness_tra: 1
Rule 36: 4c27812147, Class:  2, CF:0.959967, Len: 10, Fitness_tra: -3
Rule 37: 272b81b212, Class:  2, CF:0.994934, Len: 10, Fitness_tra: -8
Rule 38: 4174dab144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4b44534171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2c1456211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1c1253b17b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 44129f7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: bb14262124, Class:  4, CF:0.927774, Len: 10, Fitness_tra: -2
Rule 45: 28b18a7bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b81b2a8b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bbb22e74b4, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 224756bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 402d40c007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2bbb21b277, Class:  2, CF:0.918603, Len: 10, Fitness_tra: -237
Rule 54: 2441864741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2125abb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 712822b142, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 72475f4272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141b8fb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 42279f7b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7247e14147, Class:  2, CF:0.541396, Len: 10, Fitness_tra: 0
