------Generation 0------
Rule  1: 12b13e7141, Class:  2, CF:0.72487, Len: 10, Fitness_tra: -1515
Rule 48: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 51: 4822c9bb4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 52: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 55: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 57: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 58: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 63: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 66: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 67: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: -42
Rule 69: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 74: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 75: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2231561221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7b744a81d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2221c11121, Class:  2, CF:0.980667, Len: 10, Fitness_tra: -974
Rule 82: 4114837b44, Class:  2, CF:0.754217, Len: 10, Fitness_tra: 0
Rule 83: 4147432222, Class:  2, CF:0.903235, Len: 10, Fitness_tra: 0
Rule 84: b2171e4b12, Class:  2, CF:0.0296171, Len: 10, Fitness_tra: 0
Rule 85: bbb7817741, Class:  2, CF:0.997647, Len: 10, Fitness_tra: -1
Rule 86: 244b19bb27, Class:  2, CF:0.818995, Len: 10, Fitness_tra: 0
Rule 87: 47b2152724, Class:  2, CF:0.891537, Len: 10, Fitness_tra: 0
Rule 88: 447b232771, Class:  4, CF:0.965438, Len: 10, Fitness_tra: 0
Rule 89: 21b2812247, Class:  2, CF:0.99705, Len: 10, Fitness_tra: 0
Rule 90: 22144e2242, Class:  2, CF:0.916267, Len: 10, Fitness_tra: 0
Rule 91: 2c28292b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7b24b7b1b2, Class:  4, CF:0.598459, Len: 10, Fitness_tra: 0
Rule 93: 2812562b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b2b71e7414, Class:  2, CF:0.847256, Len: 10, Fitness_tra: 0
Rule 95: 0181812202, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 7400330021, Class:  4, CF:0.770265, Len:  6, Fitness_tra: -197
Rule 97: 0000e00000, Class:  3, CF:0.297222, Len:  1, Fitness_tra: -123
Rule 98: 2080c90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000c202bc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6301c07b22, Class:  2, CF:0.994909, Len:  8, Fitness_tra: -993
------Current------
Miss_rate(tra)	:58.2686
------Result------
Miss_rate(tra)	:58.2686
Miss_rate(tst)	:59.2322
ARL				:9.42308

------Generation 700------
Rule  1: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 1571
Rule  2: 151b491112, Class:  0, CF:0.0685077, Len: 10, Fitness_tra: 80
Rule  3: a511d00000, Class:  1, CF:0.992216, Len:  5, Fitness_tra: 16
Rule  4: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 2
Rule  5: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  6: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 0
Rule  7: b8476f1277, Class:  4, CF:0.999993, Len: 10, Fitness_tra: 0
Rule  8: 541b432111, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule  9: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 10: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 11: 43b75e2172, Class:  2, CF:0.997276, Len: 10, Fitness_tra: 0
Rule 12: 00000e0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 15: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 19: 42718eb472, Class:  2, CF:0.993071, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 22: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 0
Rule 24: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 27: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 30: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4822c9bb4b, Class:  0, CF:0.999952, Len:  0, Fitness_tra: 0
Rule 38: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 42: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 46: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 51: 4822c9bb4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 52: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 55: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 57: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 58: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 63: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 66: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 67: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: -42
Rule 69: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 74: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 75: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2231561221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7b744a81d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2221c11121, Class:  2, CF:0.980667, Len: 10, Fitness_tra: -974
Rule 82: 4114837b44, Class:  2, CF:0.754217, Len: 10, Fitness_tra: 0
Rule 83: 4147432222, Class:  2, CF:0.903235, Len: 10, Fitness_tra: 0
Rule 84: b2171e4b12, Class:  2, CF:0.0296171, Len: 10, Fitness_tra: 0
Rule 85: bbb7817741, Class:  2, CF:0.997647, Len: 10, Fitness_tra: -1
Rule 86: 244b19bb27, Class:  2, CF:0.818995, Len: 10, Fitness_tra: 0
Rule 87: 47b2152724, Class:  2, CF:0.891537, Len: 10, Fitness_tra: 0
Rule 88: 447b232771, Class:  4, CF:0.965438, Len: 10, Fitness_tra: 0
Rule 89: 21b2812247, Class:  2, CF:0.99705, Len: 10, Fitness_tra: 0
Rule 90: 22144e2242, Class:  2, CF:0.916267, Len: 10, Fitness_tra: 0
Rule 91: 2c28292b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7b24b7b1b2, Class:  4, CF:0.598459, Len: 10, Fitness_tra: 0
Rule 93: 2812562b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b2b71e7414, Class:  2, CF:0.847256, Len: 10, Fitness_tra: 0
Rule 95: 0181812202, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 7400330021, Class:  4, CF:0.770265, Len:  6, Fitness_tra: -197
Rule 97: 0000e00000, Class:  3, CF:0.297222, Len:  1, Fitness_tra: -123
Rule 98: 2080c90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000c202bc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6301c07b22, Class:  2, CF:0.994909, Len:  8, Fitness_tra: -993
------Current------
Miss_rate(tra)	:58.2686
------Result------
Miss_rate(tra)	:58.2686
Miss_rate(tst)	:59.2322
ARL				:9.42308

------Generation 800------
Rule  1: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 1571
Rule  2: 151b491112, Class:  0, CF:0.0685077, Len: 10, Fitness_tra: 80
Rule  3: a511d00000, Class:  1, CF:0.992216, Len:  5, Fitness_tra: 16
Rule  4: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 2
Rule  5: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  6: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 0
Rule  7: b8476f1277, Class:  4, CF:0.999993, Len: 10, Fitness_tra: 0
Rule  8: 541b432111, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule  9: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 10: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 11: 43b75e2172, Class:  2, CF:0.997276, Len: 10, Fitness_tra: 0
Rule 12: 00000e0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 15: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 19: 42718eb472, Class:  2, CF:0.993071, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 22: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 0
Rule 24: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 27: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 30: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4822c9bb4b, Class:  0, CF:0.999952, Len:  0, Fitness_tra: 0
Rule 38: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 42: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 46: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 51: 4822c9bb4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 52: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 55: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 57: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 58: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 63: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 66: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 67: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: -42
Rule 69: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 74: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 75: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2231561221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7b744a81d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2221c11121, Class:  2, CF:0.980667, Len: 10, Fitness_tra: -974
Rule 82: 4114837b44, Class:  2, CF:0.754217, Len: 10, Fitness_tra: 0
Rule 83: 4147432222, Class:  2, CF:0.903235, Len: 10, Fitness_tra: 0
Rule 84: b2171e4b12, Class:  2, CF:0.0296171, Len: 10, Fitness_tra: 0
Rule 85: bbb7817741, Class:  2, CF:0.997647, Len: 10, Fitness_tra: -1
Rule 86: 244b19bb27, Class:  2, CF:0.818995, Len: 10, Fitness_tra: 0
Rule 87: 47b2152724, Class:  2, CF:0.891537, Len: 10, Fitness_tra: 0
Rule 88: 447b232771, Class:  4, CF:0.965438, Len: 10, Fitness_tra: 0
Rule 89: 21b2812247, Class:  2, CF:0.99705, Len: 10, Fitness_tra: 0
Rule 90: 22144e2242, Class:  2, CF:0.916267, Len: 10, Fitness_tra: 0
Rule 91: 2c28292b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7b24b7b1b2, Class:  4, CF:0.598459, Len: 10, Fitness_tra: 0
Rule 93: 2812562b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b2b71e7414, Class:  2, CF:0.847256, Len: 10, Fitness_tra: 0
Rule 95: 0181812202, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 7400330021, Class:  4, CF:0.770265, Len:  6, Fitness_tra: -197
Rule 97: 0000e00000, Class:  3, CF:0.297222, Len:  1, Fitness_tra: -123
Rule 98: 2080c90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000c202bc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6301c07b22, Class:  2, CF:0.994909, Len:  8, Fitness_tra: -993
------Current------
Miss_rate(tra)	:58.2686
------Result------
Miss_rate(tra)	:58.2686
Miss_rate(tst)	:59.2322
ARL				:9.42308

------Generation 900------
Rule  1: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 2362
Rule  2: 151b491112, Class:  0, CF:0.0685077, Len: 10, Fitness_tra: 79
Rule  3: a511d00000, Class:  1, CF:0.992216, Len:  5, Fitness_tra: 16
Rule  4: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  5: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 0
Rule  6: 541b432111, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule  7: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 0
Rule  8: b8476f1277, Class:  4, CF:0.999993, Len: 10, Fitness_tra: 1
Rule  9: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 10: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 11: 43b75e2172, Class:  2, CF:0.997276, Len: 10, Fitness_tra: 0
Rule 12: 00000e0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 15: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 19: 42718eb472, Class:  2, CF:0.993071, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 22: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 1
Rule 24: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 27: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 30: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4822c9bb4b, Class:  0, CF:0.999952, Len:  0, Fitness_tra: 0
Rule 38: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 42: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 46: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 51: 4822c9bb4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 52: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 55: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 57: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 58: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 63: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
