------Generation 0------
Rule  1: 212b131171, Class:  4, CF:0.928571, Len: 10, Fitness_tra: -137
Rule 60: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 62: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b241d3e14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21b75ab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b42253471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4172da7217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4211c14b17, Class:  2, CF:0.882412, Len: 10, Fitness_tra: -414
Rule 82: 18b286b744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21771f4472, Class:  4, CF:0.999355, Len: 10, Fitness_tra: 0
Rule 84: 41bb1e124b, Class:  2, CF:0.98265, Len: 10, Fitness_tra: -107
Rule 85: 42274d1414, Class:  2, CF:0.336512, Len: 10, Fitness_tra: -125
Rule 86: 411b5e744b, Class:  2, CF:0.984279, Len: 10, Fitness_tra: 0
Rule 87: b42b214b47, Class:  4, CF:0.285629, Len: 10, Fitness_tra: 0
Rule 88: 72271e1272, Class:  2, CF:0.50924, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 14b1862127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 727725811b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 240cc41bb2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: b400b32000, Class:  4, CF:0.0545953, Len:  5, Fitness_tra: -185
Rule 94: 72d4431422, Class:  2, CF:0.979796, Len: 10, Fitness_tra: 0
Rule 95: 2104c65079, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b000500000, Class:  3, CF:0.0849781, Len:  2, Fitness_tra: -260
Rule 97: b2115f2142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4274561174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0202ce04b0, Class:  0, CF:0.501031, Len:  6, Fitness_tra: 1460
Rule100: 7442562212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.5135
------Result------
Miss_rate(tra)	:34.5135
Miss_rate(tst)	:34.1865
ARL				:8.60526

------Generation 700------
Rule  1: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 534
Rule  2: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 0
Rule  3: 00bc707a06, Class:  1, CF:0.999999, Len:  6, Fitness_tra: 26
Rule  4: b247c9b246, Class:  0, CF:0.931849, Len: 10, Fitness_tra: 0
Rule  5: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  6: b0d0000000, Class:  2, CF:0.971972, Len:  2, Fitness_tra: 3
Rule  7: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 0
Rule  8: 714183774b, Class:  2, CF:0.738258, Len: 10, Fitness_tra: 0
Rule  9: 1242111d14, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: 0000060089, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 7121deb271, Class:  2, CF:0.99932, Len: 10, Fitness_tra: 0
Rule 12: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 612
Rule 13: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 777213bb44, Class:  4, CF:0.944396, Len: 10, Fitness_tra: 0
Rule 15: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 22: 00db000000, Class:  2, CF:0.971191, Len:  2, Fitness_tra: 0
Rule 23: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71725d2b14, Class:  2, CF:0.751853, Len: 10, Fitness_tra: 0
Rule 32: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 33: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a4b4c14b5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 38: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 40: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 52: 12b21a4d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2000ca0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 59: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 62: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b241d3e14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21b75ab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b42253471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4172da7217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4211c14b17, Class:  2, CF:0.882412, Len: 10, Fitness_tra: -414
Rule 82: 18b286b744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21771f4472, Class:  4, CF:0.999355, Len: 10, Fitness_tra: 0
Rule 84: 41bb1e124b, Class:  2, CF:0.98265, Len: 10, Fitness_tra: -107
Rule 85: 42274d1414, Class:  2, CF:0.336512, Len: 10, Fitness_tra: -125
Rule 86: 411b5e744b, Class:  2, CF:0.984279, Len: 10, Fitness_tra: 0
Rule 87: b42b214b47, Class:  4, CF:0.285629, Len: 10, Fitness_tra: 0
Rule 88: 72271e1272, Class:  2, CF:0.50924, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 14b1862127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 727725811b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 240cc41bb2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: b400b32000, Class:  4, CF:0.0545953, Len:  5, Fitness_tra: -185
Rule 94: 72d4431422, Class:  2, CF:0.979796, Len: 10, Fitness_tra: 0
Rule 95: 2104c65079, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b000500000, Class:  3, CF:0.0849781, Len:  2, Fitness_tra: -260
Rule 97: b2115f2142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4274561174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0202ce04b0, Class:  0, CF:0.501031, Len:  6, Fitness_tra: 1460
Rule100: 7442562212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.5135
------Result------
Miss_rate(tra)	:34.5135
Miss_rate(tst)	:34.1865
ARL				:8.60526

------Generation 800------
Rule  1: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 534
Rule  2: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 0
Rule  3: 00bc707a06, Class:  1, CF:0.999999, Len:  6, Fitness_tra: 26
Rule  4: b247c9b246, Class:  0, CF:0.931849, Len: 10, Fitness_tra: 0
Rule  5: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  6: b0d0000000, Class:  2, CF:0.971972, Len:  2, Fitness_tra: 3
Rule  7: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 0
Rule  8: 714183774b, Class:  2, CF:0.738258, Len: 10, Fitness_tra: 0
Rule  9: 1242111d14, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: 0000060089, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 7121deb271, Class:  2, CF:0.99932, Len: 10, Fitness_tra: 0
Rule 12: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 612
Rule 13: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 777213bb44, Class:  4, CF:0.944396, Len: 10, Fitness_tra: 0
Rule 15: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 22: 00db000000, Class:  2, CF:0.971191, Len:  2, Fitness_tra: 0
Rule 23: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71725d2b14, Class:  2, CF:0.751853, Len: 10, Fitness_tra: 0
Rule 32: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 33: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a4b4c14b5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 38: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 40: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 52: 12b21a4d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2000ca0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 59: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 62: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b241d3e14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21b75ab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b42253471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4172da7217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4211c14b17, Class:  2, CF:0.882412, Len: 10, Fitness_tra: -414
Rule 82: 18b286b744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21771f4472, Class:  4, CF:0.999355, Len: 10, Fitness_tra: 0
Rule 84: 41bb1e124b, Class:  2, CF:0.98265, Len: 10, Fitness_tra: -107
Rule 85: 42274d1414, Class:  2, CF:0.336512, Len: 10, Fitness_tra: -125
Rule 86: 411b5e744b, Class:  2, CF:0.984279, Len: 10, Fitness_tra: 0
Rule 87: b42b214b47, Class:  4, CF:0.285629, Len: 10, Fitness_tra: 0
Rule 88: 72271e1272, Class:  2, CF:0.50924, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 14b1862127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 727725811b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 240cc41bb2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: b400b32000, Class:  4, CF:0.0545953, Len:  5, Fitness_tra: -185
Rule 94: 72d4431422, Class:  2, CF:0.979796, Len: 10, Fitness_tra: 0
Rule 95: 2104c65079, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b000500000, Class:  3, CF:0.0849781, Len:  2, Fitness_tra: -260
Rule 97: b2115f2142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4274561174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0202ce04b0, Class:  0, CF:0.501031, Len:  6, Fitness_tra: 1460
Rule100: 7442562212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.5135
------Result------
Miss_rate(tra)	:34.5135
Miss_rate(tst)	:34.1865
ARL				:8.60526

------Generation 900------
Rule  1: 0202ce04b0, Class:  0, CF:0.501031, Len:  6, Fitness_tra: 688
Rule  2: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 761
Rule  3: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 511
Rule  4: 00bc707a06, Class:  1, CF:0.999999, Len:  6, Fitness_tra: 18
Rule  5: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  6: b0d0000000, Class:  2, CF:0.971972, Len:  2, Fitness_tra: 0
Rule  7: 1242111d14, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 0000060089, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule  9: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: b247c9b246, Class:  0, CF:0.931849, Len: 10, Fitness_tra: 17
Rule 11: 7121deb271, Class:  2, CF:0.99932, Len: 10, Fitness_tra: 0
Rule 12: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 0
Rule 13: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 0
Rule 14: 777213bb44, Class:  4, CF:0.944396, Len: 10, Fitness_tra: 0
Rule 15: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 22: 00db000000, Class:  2, CF:0.971191, Len:  2, Fitness_tra: 0
Rule 23: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71725d2b14, Class:  2, CF:0.751853, Len: 10, Fitness_tra: 0
Rule 32: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 33: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: a4b4c14b5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 38: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 40: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 52: 12b21a4d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2000ca0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 59: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 62: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b241d3e14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21b75ab7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b42253471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
